Satellite Name,TLE Line 1,TLE Line 2
ION SCV-008,1 55051U 23001AU  25182.75852803  .00004449  00000+0  19232-3 0  9998,2 55051  97.5842 269.5518 0017562 159.2341 200.9612 15.22864804137905
EOSSAT-1,1 55053U 23001AW  25182.90206284  .00005262  00000+0  19701-3 0  9998,2 55053  97.3740 241.8801 0008737 286.4964  73.5315 15.27693889138338
SKYKRAFT-1A,1 55054U 23001AX  25183.40620107  .00003045  00000+0  12538-3 0  9997,2 55054  97.3734 241.1740 0009071 290.6730  69.3535 15.24846802138347
VIGORIDE-5,1 55056U 23001AZ  25183.11853657  .00016597  00000+0  46514-3 0  9992,2 55056  97.3706 244.2150 0007800 258.4771 101.5597 15.36649957138524
SKYKRAFT-1B,1 55058U 23001BB  25182.73420136  .00035473  00000+0  50624-3 0  9994,2 55058  97.3647 252.4757 0005278 229.4919 130.5876 15.56190307139045
ION SCV-007,1 55060U 23001BD  25182.89180821  .00000355  00000+0  57493-4 0  9991,2 55060  97.9490 246.9672 0013125  32.9015 327.3010 14.77059026134537
SKYKRAFT-1C,1 55061U 23001BE  25182.87836851  .00002549  00000+0  11450-3 0  9990,2 55061  97.3714 238.8490 0009716 304.6039  55.4280 15.22029396138142
ICEYE-X27,1 55062U 23001BF  25182.71662875  .00042265  00000+0  60719-3 0  9998,2 55062  97.3671 250.2731 0001590 262.5887  97.5187 15.55988446138875
FLOCK 4Y-20,1 55063U 23001BG  25182.73160939  .00029127  00000+0  37595-3 0  9993,2 55063  97.3715 256.6068 0005645 234.9208 125.1520 15.58926976139281
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25183.50550045  .00026626  00000+0  46654-3 0  9998,2 55064  97.2316 245.2210 0005939 196.3228 163.7834 15.50544279139628
FLOCK 4Y-12,1 55065U 23001BJ  25183.15744967  .00024935  00000+0  31975-3 0  9999,2 55065  97.3670 257.1649 0005185 222.7204 137.3649 15.59133363139350
FLOCK 4Y-15,1 55068U 23001BM  25182.75634174  .00027919  00000+0  34245-3 0  9993,2 55068  97.3598 256.2223 0006497 215.2263 144.8565 15.60276897139328
FLOCK 4Y-26,1 55070U 23001BP  25183.15422873  .00284036  00000+0  13702-2 0  9991,2 55070  97.3666 258.7214 0009971 219.2588 140.7958 15.81779067139475
FLOCK 4Y-2,1 55074U 23001BT  25182.72876843  .00029642  00000+0  37316-3 0  9995,2 55074  97.3655 256.5854 0006108 227.1124 132.9620 15.59583120139305
YAM-5,1 55076U 23001BV  25183.17265365  .00006009  00000+0  20971-3 0  9999,2 55076  97.3708 242.9639 0008945 283.2032  76.8210 15.29941614138446
FLOCK 4Y-21,1 55077U 23001BW  25183.19567860  .00029170  00000+0  36186-3 0  9996,2 55077  97.3678 257.2985 0006287 218.1263 141.9550 15.59972714139389
FLOCK 4Y-13,1 55079U 23001BY  25183.18027992  .00170184  00000+0  12223-2 0  9991,2 55079  97.3591 257.8726 0009399 217.2502 142.8111 15.73079545139432
OBJECT CA,1 55081U 23001CA  25183.44083006  .00033535  00000+0  47988-3 0  9996,2 55081  97.3669 253.6769 0006655 231.0876 128.9786 15.56118100139167
FLOCK 4Y-34,1 55082U 23001CB  25183.19178778  .00225335  00000+0  13538-2 0  9994,2 55082  97.3603 258.0167 0009636 215.1846 144.8784 15.77058228139453
GAMA-ALPHA,1 55084U 23001CD  25183.52574102  .00029167  00000+0  47423-3 0  9990,2 55084  97.3718 252.7404 0006436 228.3175 131.7527 15.52629448139139
KSF3-D,1 55085U 23001CE  25183.52069185  .00065841  00000+0  79366-3 0  9991,2 55085  97.3668 255.4471 0005114 216.3912 143.6999 15.60564542139313
KSF3-A,1 55086U 23001CF  25183.48710298  .00018774  00000+0  31970-3 0  9997,2 55086  97.3725 255.0223 0004925 211.8295 148.2660 15.51429669139251
HUYGENS,1 55093U 23001CN  25183.50403525  .00005133  00000+0  16601-3 0  9999,2 55093  97.3730 246.1823 0009650 254.6581 105.3595 15.32477262138683
KUWAITSAT-1,1 55103U 23001CY  25183.16253629  .00007107  00000+0  21243-3 0  9992,2 55103  97.3734 246.5809 0009558 259.0567 100.9601 15.34849998138665
SHARJAHSAT-1,1 55104U 23001CZ  25183.42129253  .00007640  00000+0  22641-3 0  9992,2 55104  97.3695 245.0085 0005988 289.4255  70.6341 15.35119454138602
AAC-AIS-SAT1,1 55107U 23001DC  25183.48083874  .00003669  00000+0  40917-3 0  9992,2 55107  97.9564 253.8813 0009735 359.3054   0.8147 14.87632874126215
ASTROCAST-0402,1 55109U 23001DE  25182.70650093  .00005506  00000+0  24746-3 0  9995,2 55109  97.5748 267.3306 0006563  47.8107 312.3684 15.21540009 91123
ASTROCAST-0401,1 55110U 23001DF  25183.18283729  .00004552  00000+0  20532-3 0  9997,2 55110  97.5746 267.8187 0009008   6.1058 354.0285 15.21500661137878
ASTROCAST-0403,1 55111U 23001DG  25183.27065014  .00004017  00000+0  18113-3 0  9991,2 55111  97.5800 268.1571 0007861 120.9626 239.2382 15.21595721 91201
ASTROCAST-0404,1 55112U 23001DH  25183.48147072  .00004153  00000+0  18712-3 0  9996,2 55112  97.5829 268.7349 0008991 136.5229 223.6717 15.21590881 91244
