Satellite Name,TLE Line 1,TLE Line 2
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25188.50124114  .00008711  00000+0  31856-3 0  9991,2 55047  97.3475 250.5419 0009202 178.2457 181.8817 15.28266344139706
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25188.47295772  .00007447  00000+0  28243-3 0  9998,2 55048  97.2398 245.7021 0004920 244.9259 115.1471 15.27137975139665
ICEYE-X21,1 55049U 23001AS  25188.51416397  .00009920  00000+0  22283-3 0  9998,2 55049  97.3746 255.1848 0015002 227.9390 132.0582 15.43447876139704
ION SCV-008,1 55051U 23001AU  25187.81793915  .00004368  00000+0  18856-3 0  9999,2 55051  97.5846 274.6598 0017939 142.4748 217.7744 15.22915954138677
EOSSAT-1,1 55053U 23001AW  25187.74900216  .00005108  00000+0  19101-3 0  9994,2 55053  97.3745 246.6743 0008747 265.7936  94.2303 15.27746757139073
SKYKRAFT-1A,1 55054U 23001AX  25187.73723821  .00003248  00000+0  13342-3 0  9993,2 55054  97.3737 245.4389 0009017 272.6159  87.4047 15.24878596139009
VIGORIDE-5,1 55056U 23001AZ  25187.74176493  .00015075  00000+0  42076-3 0  9990,2 55056  97.3714 248.8489 0008206 238.5212 121.5231 15.36794381139236
SKYKRAFT-1B,1 55058U 23001BB  25187.74909601  .00041312  00000+0  57982-3 0  9992,2 55058  97.3656 257.6489 0005800 212.2510 147.8391 15.56609113139821
ION SCV-007,1 55060U 23001BD  25187.76930399  .00000348  00000+0  56531-4 0  9999,2 55060  97.9489 251.7731 0012759  17.7850 342.3804 14.77063192135252
SKYKRAFT-1C,1 55061U 23001BE  25188.20356787  .00002809  00000+0  12573-3 0  9994,2 55061  97.3718 244.0692 0009528 282.7268  77.2903 15.22059503138956
ICEYE-X27,1 55062U 23001BF  25187.73203137  .00051882  00000+0  73028-3 0  9999,2 55062  97.3677 255.4474 0002229 238.4087 121.6950 15.56497766139651
FLOCK 4Y-20,1 55063U 23001BG  25187.73785244  .00032203  00000+0  41026-3 0  9993,2 55063  97.3722 261.7966 0006186 215.1937 144.8911 15.59251032140069
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25188.47429444  .00028862  00000+0  50001-3 0  9992,2 55064  97.2321 250.2116 0006324 180.2081 179.9170 15.50846921140390
FLOCK 4Y-12,1 55065U 23001BJ  25188.09830055  .00080738  00000+0  99501-3 0  9993,2 55065  97.3676 262.2862 0005577 209.6526 150.4415 15.59923336140127
FLOCK 4Y-15,1 55068U 23001BM  25187.75806315  .00034067  00000+0  41064-3 0  9995,2 55068  97.3604 261.4097 0006830 198.8474 161.2531 15.60694487140107
FLOCK 4Y-26,1 55070U 23001BP  25188.14637065  .00394779  00000+0  15778-2 0  9997,2 55070  97.3674 264.0831 0009782 219.9552 140.0999 15.85525300140267
FLOCK 4Y-2,1 55074U 23001BT  25188.11755536  .00033756  00000+0  41741-3 0  9997,2 55074  97.3661 262.1727 0006496 208.4423 151.6480 15.60028037140147
YAM-5,1 55076U 23001BV  25187.75084428  .00006631  00000+0  23065-3 0  9994,2 55076  97.3715 247.5057 0008985 263.5611  96.4607 15.30008313139145
FLOCK 4Y-21,1 55077U 23001BW  25188.19853396  .00036252  00000+0  44314-3 0  9994,2 55077  97.3684 262.4901 0006658 200.7479 159.3508 15.60316302140161
FLOCK 4Y-13,1 55079U 23001BY  25188.20233654  .00252509  00000+0  16378-2 0  9990,2 55079  97.3597 263.1866 0009341 208.3509 151.7248 15.75232818140223
OBJECT CA,1 55081U 23001CA  25188.13450878  .00037884  00000+0  53386-3 0  9992,2 55081  97.3673 258.5193 0007071 214.3043 145.7757 15.56507358139892
FLOCK 4Y-34,1 55082U 23001CB  25188.20018911  .00341289  00000+0  17824-2 0  9992,2 55082  97.3608 263.3503 0009439 211.0702 149.0009 15.79902210140245
GAMA-ALPHA,1 55084U 23001CD  25187.71456438  .00032750  00000+0  52657-3 0  9993,2 55084  97.3719 257.0418 0006722 212.6243 147.4596 15.52916255139789
KSF3-D,1 55085U 23001CE  25188.52096704  .00071401  00000+0  83485-3 0  9999,2 55085  97.3674 260.6417 0005515 203.5345 156.5661 15.61338149140090
KSF3-A,1 55086U 23001CF  25188.51768445  .00018389  00000+0  31076-3 0  9992,2 55086  97.3733 260.1789 0005614 191.7934 168.3187 15.51644922140032
HUYGENS,1 55093U 23001CN  25188.46643395  .00005480  00000+0  17669-3 0  9990,2 55093  97.3737 251.1261 0009959 234.4407 125.5907 15.32538342139440
KUWAITSAT-1,1 55103U 23001CY  25187.72607759  .00008805  00000+0  26184-3 0  9990,2 55103  97.3741 251.1439 0009797 240.3000 119.7269 15.34933204139364
SHARJAHSAT-1,1 55104U 23001CZ  25188.11438510  .00008437  00000+0  24907-3 0  9994,2 55104  97.3700 249.7001 0006002 267.8966  92.1590 15.35207515139326
AAC-AIS-SAT1,1 55107U 23001DC  25188.12185805  .00003211  00000+0  35865-3 0  9994,2 55107  97.9568 258.5352 0009380 342.8190  17.2707 14.87667229126905
ASTROCAST-0402,1 55109U 23001DE  25187.77029087  .00005996  00000+0  26875-3 0  9998,2 55109  97.5752 272.4265 0006147  32.3432 327.8180 15.21599958 91890
ASTROCAST-0401,1 55110U 23001DF  25187.78641239  .00005226  00000+0  23493-3 0  9999,2 55110  97.5754 272.4512 0008570 349.3914  10.7139 15.21549320138574
ASTROCAST-0403,1 55111U 23001DG  25188.20274835  .00005616  00000+0  25151-3 0  9998,2 55111  97.5805 273.1238 0008009 106.9852 253.2262 15.21648092 91957
ASTROCAST-0404,1 55112U 23001DH  25187.82173552  .00004285  00000+0  19269-3 0  9994,2 55112  97.5832 273.1074 0009158 123.5693 236.6418 15.21636792 91907
