Satellite Name,TLE Line 1,TLE Line 2
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25189.47361269  .00007124  00000+0  27953-3 0  9990,2 55045  97.3748 252.3767 0007329 213.5850 146.4924 15.26014135139793
LYNK TOWER 3,1 55046U 23001AP  25189.15966243  .00006435  00000+0  24224-3 0  9991,2 55046  97.3725 247.3147 0007996 262.0752  97.9580 15.27429527139249
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25189.48337311  .00007652  00000+0  28007-3 0  9991,2 55047  97.3475 251.5108 0009308 174.9440 185.1896 15.28283188139859
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25189.45581646  .00007181  00000+0  27230-3 0  9995,2 55048  97.2397 246.6559 0004987 240.3849 119.6894 15.27153168139815
ICEYE-X21,1 55049U 23001AS  25189.48664019  .00014056  00000+0  31442-3 0  9994,2 55049  97.3746 256.1701 0015065 224.1716 135.8330 15.43476903139854
ION SCV-008,1 55051U 23001AU  25189.19774847  .00004594  00000+0  19806-3 0  9992,2 55051  97.5849 276.0531 0018036 137.9229 222.3396 15.22929772138886
EOSSAT-1,1 55053U 23001AW  25189.18995143  .00004894  00000+0  18303-3 0  9991,2 55053  97.3745 248.0998 0008748 259.6105 100.4148 15.27762137139293
SKYKRAFT-1A,1 55054U 23001AX  25188.91841512  .00003105  00000+0  12763-3 0  9990,2 55054  97.3736 246.6022 0009010 267.7557  92.2649 15.24886441139184
VIGORIDE-5,1 55056U 23001AZ  25188.91378163  .00013488  00000+0  37636-3 0  9990,2 55056  97.3715 250.0238 0008334 233.2087 126.8393 15.36827972139418
SKYKRAFT-1B,1 55058U 23001BB  25189.16330697  .00038612  00000+0  53993-3 0  9990,2 55058  97.3655 259.1087 0005909 207.1924 152.9022 15.56721502140033
ION SCV-007,1 55060U 23001BD  25188.92093282  .00000350  00000+0  56832-4 0  9996,2 55060  97.9488 252.9078 0012680  14.1711 345.9853 14.77064171135428
SKYKRAFT-1C,1 55061U 23001BE  25188.72950826  .00002385  00000+0  10723-3 0  9999,2 55061  97.3718 244.5848 0009514 280.6195  79.3970 15.22061106139034
ICEYE-X27,1 55062U 23001BF  25189.14632798  .00045964  00000+0  64420-3 0  9995,2 55062  97.3677 256.9069 0002475 229.7519 130.3520 15.56640203139873
FLOCK 4Y-20,1 55063U 23001BG  25188.76464373  .00028167  00000+0  35830-3 0  9994,2 55063  97.3725 262.8616 0006281 211.4229 148.6653 15.59315257140228
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25189.44212811  .00025993  00000+0  44975-3 0  9993,2 55064  97.2319 251.1839 0006434 177.4620 182.6666 15.50901235140546
FLOCK 4Y-12,1 55065U 23001BJ  25189.18880527  .00052792  00000+0  65158-3 0  9993,2 55065  97.3679 263.4178 0005729 205.0538 155.0442 15.59991713140298
FLOCK 4Y-15,1 55068U 23001BM  25189.16858546  .00031379  00000+0  37713-3 0  9994,2 55068  97.3603 262.8732 0006999 193.6280 166.4790 15.60785507140323
FLOCK 4Y-26,1 55070U 23001BP  25189.15588275  .00422469  00000+0  16132-2 0  9990,2 55070  97.3668 265.1719 0009696 219.5454 140.5111 15.86411735140424
FLOCK 4Y-2,1 55074U 23001BT  25189.14383716  .00031849  00000+0  39301-3 0  9998,2 55074  97.3663 263.2376 0006656 204.3100 155.7844 15.60092595140303
YAM-5,1 55076U 23001BV  25189.12426325  .00006491  00000+0  22571-3 0  9998,2 55076  97.3713 248.8686 0009002 258.4011 101.6219 15.30027229139351
FLOCK 4Y-21,1 55077U 23001BW  25189.16049809  .00028971  00000+0  35395-3 0  9996,2 55077  97.3685 263.4887 0006755 197.2941 162.8087 15.60372208140313
FLOCK 4Y-13,1 55079U 23001BY  25188.77402311  .00220407  00000+0  14202-2 0  9996,2 55079  97.3599 263.7931 0009332 207.6864 152.3906 15.75472376140313
OBJECT CA,1 55081U 23001CA  25189.48452761  .00037705  00000+0  52928-3 0  9997,2 55081  97.3674 259.9127 0007199 209.3194 150.7658 15.56612669140101
FLOCK 4Y-34,1 55082U 23001CB  25188.77017117  .00297623  00000+0  15392-2 0  9991,2 55082  97.3606 263.9592 0009496 210.6620 149.4094 15.80228719140339
GAMA-ALPHA,1 55084U 23001CD  25188.74553968  .00031812  00000+0  51031-3 0  9996,2 55084  97.3717 258.1006 0006786 208.8607 151.2272 15.52985574139945
KSF3-D,1 55085U 23001CE  25189.48227341  .00072304  00000+0  84078-3 0  9990,2 55085  97.3674 261.6410 0005569 201.0360 159.0670 15.61477494140245
KSF3-A,1 55086U 23001CF  25189.48502467  .00019117  00000+0  32253-3 0  9997,2 55086  97.3733 261.1709 0005692 188.1862 171.9299 15.51682813140182
HUYGENS,1 55093U 23001CN  25189.44583208  .00004859  00000+0  15692-3 0  9998,2 55093  97.3736 252.1018 0010057 230.5165 129.5188 15.32548611139590
KUWAITSAT-1,1 55103U 23001CY  25188.70394707  .00007975  00000+0  23729-3 0  9994,2 55103  97.3741 252.1217 0009882 236.4473 123.5827 15.34949880139511
SHARJAHSAT-1,1 55104U 23001CZ  25189.41797382  .00007887  00000+0  23284-3 0  9998,2 55104  97.3700 251.0037 0006066 261.9109  98.1446 15.35231038139520
AAC-AIS-SAT1,1 55107U 23001DC  25189.46706181  .00003316  00000+0  37009-3 0  9996,2 55107  97.9570 259.8841 0009244 338.1629  21.9192 14.87677125127108
ASTROCAST-0402,1 55109U 23001DE  25189.15128930  .00004721  00000+0  21223-3 0  9996,2 55109  97.5754 273.8163 0006034  28.2499 331.9063 15.21613955 92101
ASTROCAST-0401,1 55110U 23001DF  25189.16745521  .00004752  00000+0  21381-3 0  9999,2 55110  97.5754 273.8408 0008470 344.1134  15.9835 15.21564167138788
ASTROCAST-0403,1 55111U 23001DG  25189.51794536  .00005089  00000+0  22811-3 0  9992,2 55111  97.5807 274.4484 0008028 103.4113 256.8018 15.21661088 92150
ASTROCAST-0404,1 55112U 23001DH  25189.20270240  .00004361  00000+0  19599-3 0  9991,2 55112  97.5838 274.4985 0009197 119.3294 240.8861 15.21650130 92116
