Satellite Name,TLE Line 1,TLE Line 2
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25282.29284019  .00013166  00000+0  49682-3 0  9997,2 55045  97.3641 343.9645 0006219 250.6598 109.3969 15.27142920153951
LYNK TOWER 3,1 55046U 23001AP  25282.13402964  .00014384  00000+0  50491-3 0  9995,2 55046  97.3590 339.2646 0007458 299.3381  60.7114 15.29493677153446
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25282.29343315  .00013187  00000+0  49951-3 0  9996,2 55047  97.3389 342.9361 0007813 208.6030 151.4781 15.27004477154024
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25282.30844390  .00014196  00000+0  49818-3 0  9991,2 55048  97.2261 336.8157 0004441 281.1748  78.8993 15.29517100153990
ICEYE-X21,1 55049U 23001AS  25282.25392352  .00041714  00000+0  74900-3 0  9998,2 55049  97.3620 350.3890 0014397 250.3623 109.6075 15.49663925154182
ION SCV-008,1 55051U 23001AU  25282.20130075  .00010492  00000+0  43048-3 0  9996,2 55051  97.5804  10.0118 0016639 171.3706 188.7820 15.24300934153040
EOSSAT-1,1 55053U 23001AW  25282.15782826  .00010577  00000+0  37456-3 0  9999,2 55053  97.3615 340.0830 0008383 296.3945  63.6434 15.29275568153497
SKYKRAFT-1A,1 55054U 23001AX  25282.13937646  .00006676  00000+0  26291-3 0  9990,2 55054  97.3606 338.3943 0008980 304.7683  55.2710 15.25906500153395
VIGORIDE-5,1 55056U 23001AZ  25282.17155117  .00036359  00000+0  86704-3 0  9997,2 55056  97.3588 343.7053 0002818 277.0778  83.0149 15.41473587153756
SKYKRAFT-1B,1 55058U 23001BB  25282.16554661  .00147638  00000+0  11418-2 0  9997,2 55058  97.3495 355.8079 0005171 228.8522 131.2295 15.71426494154569
ION SCV-007,1 55060U 23001BD  25282.13193353  .00000743  00000+0  11205-3 0  9994,2 55060  97.9370 344.6909 0013704  69.4058 290.8621 14.77195093149182
SKYKRAFT-1C,1 55061U 23001BE  25282.13001605  .00004818  00000+0  20869-3 0  9996,2 55061  97.3586 336.1209 0009746 317.8397  42.2089 15.22823365153242
ICEYE-X27,1 55062U 23001BF  25282.18909834  .00209093  00000+0  12973-2 0  9991,2 55062  97.3511 353.8896 0002934 237.1906 122.9077 15.76420935154419
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25282.25855927  .00071012  00000+0  86253-3 0  9995,2 55064  97.2152 344.8623 0005114 195.3039 164.8065 15.60344979154962
YAM-5,1 55076U 23001BV  25282.13839834  .00013739  00000+0  44602-3 0  9998,2 55076  97.3583 341.2026 0008606 292.7320  67.3012 15.32028674153582
OBJECT CA,1 55081U 23001CA  25282.26470052  .00092529  00000+0  79000-3 0  9995,2 55081  97.3524 356.3206 0005073 226.9832 133.1005 15.69204757154585
GAMA-ALPHA,1 55084U 23001CD  25282.11221417  .00095818  00000+0  10170-2 0  9997,2 55084  97.3576 354.5317 0005508 224.7334 135.3481 15.63750902154476
KSF3-D,1 55085U 23001CE  25282.29801734  .03542148  24082-5  16927-2 0  9997,2 55085  97.3428   0.0056 0010376 265.9897  94.0207 16.21273957154850
KSF3-A,1 55086U 23001CF  25282.27498598  .00128586  00000+0  13733-2 0  9999,2 55086  97.3596 356.8817 0003892 190.4901 169.6277 15.63490762154617
HUYGENS,1 55093U 23001CN  25282.31032767  .00010260  00000+0  30995-3 0  9993,2 55093  97.3607 344.6620 0009206 262.3915  97.6282 15.34394926153825
KUWAITSAT-1,1 55103U 23001CY  25282.11713023  .00021360  00000+0  57435-3 0  9995,2 55103  97.3610 345.6262 0009136 263.8456  96.1749 15.37871816153858
SHARJAHSAT-1,1 55104U 23001CZ  25282.29231984  .00017545  00000+0  46842-3 0  9996,2 55104  97.3563 343.9581 0005802 294.9748  65.0894 15.38158401153783
AAC-AIS-SAT1,1 55107U 23001DC  25282.25782409  .00006430  00000+0  69201-3 0  9993,2 55107  97.9465 352.9479 0010262  33.0124 327.1731 14.88796242140902
ASTROCAST-0402,1 55109U 23001DE  25282.23206801  .00008717  00000+0  37200-3 0  9994,2 55109  97.5705   7.5536 0006361  57.2181 302.9667 15.23135666106267
ASTROCAST-0401,1 55110U 23001DF  25282.24755261  .00009538  00000+0  40571-3 0  9993,2 55110  97.5694   7.5724 0009066  18.0775 342.0782 15.23199227152946
ASTROCAST-0403,1 55111U 23001DG  25282.19991468  .00012105  00000+0  51156-3 0  9994,2 55111  97.5748   7.8556 0006934 135.9554 224.2236 15.23368016106250
ASTROCAST-0404,1 55112U 23001DH  25282.21693371  .00007905  00000+0  33825-3 0  9995,2 55112  97.5785   8.2694 0008297 152.0436 208.1247 15.23062236106262
