Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1C,1 55061U 23001BE  25312.41900334  .00005813  00000+0  24876-3 0  9996,2 55061  97.3535   5.7882 0010370 196.4262 163.6641 15.23144459157853
ICEYE-X27,1 55062U 23001BF  25312.65922779  .01084989  61637-3  19250-2 0  9998,2 55062  97.3367  26.6579 0003542 235.5180 124.5765 16.02016600159241
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25312.85491550  .00137191  00000+0  12906-2 0  9997,2 55064  97.2082  16.0881 0004183 101.5765 258.5966 15.66673419159740
YAM-5,1 55076U 23001BV  25312.63188817  .00017999  00000+0  56686-3 0  9992,2 55076  97.3533  11.5026 0010157 172.9012 187.2376 15.32923632158257
OBJECT CA,1 55081U 23001CA  25312.86086209  .00197920  00000+0  11574-2 0  9994,2 55081  97.3455  28.6057 0003423 134.8671 225.2874 15.77794454159394
GAMA-ALPHA,1 55084U 23001CD  25312.63765316  .00162151  00000+0  12930-2 0  9990,2 55084  97.3524  26.4719 0004461 137.6778 222.4830 15.70651500159250
KSF3-A,1 55086U 23001CF  25312.86655997  .00428259  00000+0  24123-2 0  9991,2 55086  97.3515  29.0478 0001845 275.7004  84.4052 15.78026754159417
HUYGENS,1 55093U 23001CN  25312.82296666  .00014261  00000+0  41844-3 0  9993,2 55093  97.3560  15.0995 0011658 149.4139 210.7786 15.35206253158507
KUWAITSAT-1,1 55103U 23001CY  25312.61968020  .00028554  00000+0  73107-3 0  9999,2 55103  97.3562  16.2292 0011096 150.1654 210.0226 15.39301645158542
SHARJAHSAT-1,1 55104U 23001CZ  25312.85395278  .00028507  00000+0  72298-3 0  9993,2 55104  97.3513  14.6153 0007330 171.1048 189.0329 15.39627843158486
AAC-AIS-SAT1,1 55107U 23001DC  25312.83316201  .00010017  00000+0  10615-2 0  9994,2 55107  97.9435  23.6261 0008597 287.0579  72.9696 14.89291639145454
ASTROCAST-0402,1 55109U 23001DE  25312.70784074  .00015583  00000+0  64788-3 0  9993,2 55109  97.5692  38.2888 0003969 305.2112  54.8753 15.23874974110901
ASTROCAST-0401,1 55110U 23001DF  25312.19749308  .00012211  00000+0  50898-3 0  9991,2 55110  97.5678  37.7731 0007423 262.3130  97.7264 15.23829115157507
ASTROCAST-0403,1 55111U 23001DG  25312.20879770  .00021571  00000+0  88095-3 0  9990,2 55111  97.5731  38.1550 0006510  46.2254 313.9521 15.24394409110821
ASTROCAST-0404,1 55112U 23001DH  25312.69356315  .00012124  00000+0  50587-3 0  9998,2 55112  97.5771  39.0354 0008362  60.4008 299.8060 15.23791342110905
