Satellite Name,TLE Line 1,TLE Line 2
ION SCV-007,1 55060U 23001BD  25344.17647155  .00000906  00000+0  13469-3 0  9996,2 55060  97.9286  45.7060 0011456 221.9665 138.0668 14.77315223158347
SKYKRAFT-1C,1 55061U 23001BE  25344.14616993  .00005209  00000+0  22071-3 0  9990,2 55061  97.3489  36.8594 0012541  92.8930 267.3743 15.23507285162681
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25344.18944954  .00193342  00000+0  12084-2 0  9996,2 55064  97.2002  48.4122 0002949 323.5211  36.5854 15.76297030164668
YAM-5,1 55076U 23001BV  25344.15012918  .00015282  00000+0  46680-3 0  9998,2 55076  97.3485  42.8467 0011218  71.3393 288.9067 15.33923280163085
OBJECT CA,1 55081U 23001CA  25344.17327485  .00423127  73204-4  11178-2 0  9999,2 55081  97.3331  62.2001 0001102 356.4090   3.7178 15.94717761164352
GAMA-ALPHA,1 55084U 23001CD  25343.68631772  .00244751  00000+0  11640-2 0  9991,2 55084  97.3470  59.3794 0002726 338.8873  21.2283 15.82243652164140
KSF3-A,1 55086U 23001CF  25342.90460749  .02888740  23801-5  14350-2 0  9996,2 55086  97.3248  61.6366 0009113 316.1675  43.8890 16.20813085164197
HUYGENS,1 55093U 23001CN  25344.16556013  .00012437  00000+0  35543-3 0  9992,2 55093  97.3518  46.3873 0011490  50.5502 309.6757 15.36067485163316
KUWAITSAT-1,1 55103U 23001CY  25344.13079294  .00027148  00000+0  65916-3 0  9994,2 55103  97.3515  47.9005 0010882  48.3675 311.8502 15.40930746163394
SHARJAHSAT-1,1 55104U 23001CZ  25344.16372847  .00026037  00000+0  62668-3 0  9995,2 55104  97.3464  46.0776 0008161  73.2275 286.9867 15.41231777163309
AAC-AIS-SAT1,1 55107U 23001DC  25344.20340259  .00009003  00000+0  94127-3 0  9994,2 55107  97.9396  55.1168 0009938 176.4996 183.6292 14.89858359150120
ASTROCAST-0402,1 55109U 23001DE  25343.49588712  .00012819  00000+0  52073-3 0  9997,2 55109  97.5664  69.3704 0005465 174.4564 185.6735 15.24696179115595
ASTROCAST-0401,1 55110U 23001DF  25344.16913605  .00011156  00000+0  45535-3 0  9995,2 55110  97.5655  70.0412 0009466 144.8397 215.3467 15.24546820162370
ASTROCAST-0403,1 55111U 23001DG  25344.16367841  .00014657  00000+0  58082-3 0  9991,2 55111  97.5707  70.4703 0004319 284.8189  75.2569 15.25502137115695
ASTROCAST-0404,1 55112U 23001DH  25344.14000023  .00010663  00000+0  43447-3 0  9998,2 55112  97.5746  70.8121 0006160 310.7933  49.2769 15.24639970115697
