Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1,1 55041U 23001AJ  25250.29325166  .00024732  00000+0  56106-3 0  9997,2 55041  97.3631 315.6136 0007220  31.7657 328.4025 15.43030016149114
FLOCK 4Y-33,1 55042U 23001AK  25250.21099396  .00540216  00000+0  22519-2 0  9993,2 55042  97.3587 327.0076 0006832 266.8376  93.2112 15.84323101149863
FLOCK 4Y-11,1 55043U 23001AL  25250.15942951  .00193485  00000+0  18339-2 0  9998,2 55043  97.3639 324.3517 0004312 311.8638  48.2254 15.66308494149657
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25250.30490949  .00013915  00000+0  54111-3 0  9990,2 55045  97.3704 312.4141 0007764  21.1231 339.0327 15.26119205149071
LYNK TOWER 3,1 55046U 23001AP  25250.13108110  .00015251  00000+0  54984-3 0  9991,2 55046  97.3657 307.6032 0010430  56.3091 303.9142 15.28578394148559
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25249.00713424  .00015040  00000+0  55601-3 0  9999,2 55047  97.3434 310.1907 0007398 346.3440  13.7598 15.27780954148942
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25250.30435089  .00014770  00000+0  53486-3 0  9991,2 55048  97.2327 305.7247 0006996  47.6880 312.4952 15.28465723149109
ICEYE-X21,1 55049U 23001AS  25250.25250640  .00040699  00000+0  81682-3 0  9992,2 55049  97.3676 317.8067 0014250  11.2717 348.8849 15.46464206149237
ION SCV-008,1 55051U 23001AU  25250.22416696  .00007916  00000+0  33199-3 0  9992,2 55051  97.5820 337.6924 0015220 288.9048  71.0538 15.23673150148170
EOSSAT-1,1 55053U 23001AW  25250.15331216  .00009219  00000+0  33330-3 0  9995,2 55053  97.3676 308.4146 0011454  53.4342 306.7951 15.28605079148603
SKYKRAFT-1A,1 55054U 23001AX  25250.13255156  .00006059  00000+0  24184-3 0  9998,2 55054  97.3668 306.8828 0011845  58.3792 301.8601 15.25463773148519
VIGORIDE-5,1 55056U 23001AZ  25250.20675336  .00029804  00000+0  76471-3 0  9993,2 55056  97.3641 311.5434 0004748  48.6086 311.5568 15.39279219148830
SKYKRAFT-1B,1 55058U 23001BB  25250.17352920  .00083373  00000+0  88010-3 0  9995,2 55058  97.3572 322.3329 0003443 355.7699   4.3530 15.63944485149558
ION SCV-007,1 55060U 23001BD  25250.15930764  .00000795  00000+0  11959-3 0  9999,2 55060  97.9421 313.2249 0012788 164.0868 196.0747 14.77134397144462
SKYKRAFT-1C,1 55061U 23001BE  25250.12546533  .00005568  00000+0  24285-3 0  9993,2 55061  97.3650 304.7646 0012607  67.8942 292.3632 15.22492162148375
ICEYE-X27,1 55062U 23001BF  25250.19532710  .00106328  00000+0  10409-2 0  9991,2 55062  97.3592 320.2528 0002072 112.2232 247.9248 15.65780566149392
FLOCK 4Y-20,1 55063U 23001BG  25250.18538530  .01285287  88389-3  25517-2 0  9996,2 55063  97.3513 327.7331 0009563 256.4039 103.6174 16.00044718149879
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25250.26714280  .00052768  00000+0  76215-3 0  9991,2 55064  97.2226 312.4519 0003567 329.4391  30.6655 15.55788655149988
FLOCK 4Y-12,1 55065U 23001BJ  25250.19443307  .00517792  00000+0  22365-2 0  9992,2 55065  97.3547 327.4320 0006113 269.9573  90.0997 15.83624268149868
FLOCK 4Y-15,1 55068U 23001BM  25250.18869733  .00713086  20547-3  23144-2 0  9991,2 55068  97.3448 327.1198 0008162 274.7629  85.2712 15.90714690149906
FLOCK 4Y-2,1 55074U 23001BT  25250.20403087  .00524143  00000+0  22042-2 0  9995,2 55074  97.3527 327.3179 0006633 273.3973  86.6538 15.84176482149871
YAM-5,1 55076U 23001BV  25250.12348517  .00015468  00000+0  51518-3 0  9990,2 55076  97.3644 309.4115 0011365  51.4281 308.7977 15.31147737148685
FLOCK 4Y-21,1 55077U 23001BW  25250.16749908  .00559184  00000+0  19945-2 0  9999,2 55077  97.3528 327.6603 0008070 269.5505  90.4842 15.87522392149885
OBJECT CA,1 55081U 23001CA  25250.24677935  .00066435  00000+0  71887-3 0  9999,2 55081  97.3588 322.8736 0004624 358.2941   1.8301 15.63366372149571
GAMA-ALPHA,1 55084U 23001CD  25250.18451396  .00061471  00000+0  79825-3 0  9991,2 55084  97.3638 321.4048 0004823   2.1073 358.0202 15.58614061149496
KSF3-D,1 55085U 23001CE  25250.25037632  .00215767  00000+0  13008-2 0  9992,2 55085  97.3566 325.3641 0003024 275.3409  84.7512 15.77056484149765
KSF3-A,1 55086U 23001CF  25250.25920481  .00044052  00000+0  60074-3 0  9999,2 55086  97.3664 323.7091 0001055 345.8035  14.3190 15.57390675149623
HUYGENS,1 55093U 23001CN  25250.28108072  .00018171  00000+0  55971-3 0  9997,2 55093  97.3667 312.7281 0011279  28.8098 331.3765 15.33618627148914
KUWAITSAT-1,1 55103U 23001CY  25250.15326658  .00019592  00000+0  55034-3 0  9995,2 55103  97.3668 313.6043 0011174  29.4714 330.7158 15.36508763148943
SHARJAHSAT-1,1 55104U 23001CZ  25250.26887912  .00018071  00000+0  50387-3 0  9990,2 55104  97.3629 311.8823 0008396  56.6673 303.5374 15.36784789148868
AAC-AIS-SAT1,1 55107U 23001DC  25250.25967355  .00006821  00000+0  74295-3 0  9996,2 55107  97.9514 320.8533 0011246 129.0793 231.1425 14.88280272136149
ASTROCAST-0402,1 55109U 23001DE  25250.22976306  .00009156  00000+0  39859-3 0  9992,2 55109  97.5732 335.3102 0006464 145.9431 214.2221 15.22438639101390
ASTROCAST-0401,1 55110U 23001DF  25249.98353027  .00013682  00000+0  59257-3 0  9997,2 55110  97.5722 335.0664 0010177 119.5082 240.7171 15.22478269148039
ASTROCAST-0403,1 55111U 23001DG  25250.20058604  .00009242  00000+0  40230-3 0  9996,2 55111  97.5776 335.5873 0004974 246.1708 113.9007 15.22449399101384
ASTROCAST-0404,1 55112U 23001DH  25250.21479637  .00019342  00000+0  83600-3 0  9991,2 55112  97.5803 335.9915 0006196 271.4828  88.5699 15.22500770101395
