Satellite Name,TLE Line 1,TLE Line 2
ICEYE-X27,1 55062U 23001BF  25278.18774661  .00206402  00000+0  13796-2 0  9999,2 55062  97.3529 349.6500 0002485 246.9290 113.1712 15.74710823153781
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25278.15324681  .00090386  00000+0  11237-2 0  9991,2 55064  97.2174 340.6903 0004883 209.1532 150.9453 15.59661932154321
YAM-5,1 55076U 23001BV  25278.15402984  .00013898  00000+0  45266-3 0  9990,2 55076  97.3601 337.2445 0008791 309.3653  50.6809 15.31918931152976
OBJECT CA,1 55081U 23001CA  25278.18229959  .00113518  00000+0  10017-2 0  9993,2 55081  97.3538 352.0382 0004879 239.6775 120.4004 15.68330388153944
GAMA-ALPHA,1 55084U 23001CD  25276.47908203  .00132728  00000+0  14604-2 0  9992,2 55084  97.3586 348.6673 0005168 244.7125 115.3599 15.62704531153594
KSF3-D,1 55085U 23001CE  25277.76234868  .01262200  90292-3  20550-2 0  9998,2 55085  97.3485 354.9519 0008676 259.9359 100.0942 16.03493783154129
KSF3-A,1 55086U 23001CF  25278.17718791  .00124731  00000+0  13971-2 0  9995,2 55086  97.3614 352.6164 0003960 199.7091 160.4014 15.62277240153974
HUYGENS,1 55093U 23001CN  25278.13646384  .00012499  00000+0  37816-3 0  9999,2 55093  97.3625 340.4992 0009151 280.1603  79.8607 15.34295705153189
KUWAITSAT-1,1 55103U 23001CY  25278.14781712  .00019863  00000+0  53711-3 0  9991,2 55103  97.3630 341.6469 0009078 280.4134  79.6087 15.37712890153248
SHARJAHSAT-1,1 55104U 23001CZ  25278.12854800  .00025403  00000+0  68045-3 0  9992,2 55104  97.3582 339.7845 0006028 313.6278  46.4466 15.37978310153144
AAC-AIS-SAT1,1 55107U 23001DC  25278.15796596  .00009487  00000+0  10191-2 0  9997,2 55107  97.9483 348.8346 0010665  46.3784 313.8315 14.88739031140290
ASTROCAST-0402,1 55109U 23001DE  25278.22450553  .00010371  00000+0  44300-3 0  9991,2 55109  97.5710   3.5136 0006591  68.2820 291.9117 15.23049213105653
ASTROCAST-0401,1 55110U 23001DF  25278.17446175  .00011449  00000+0  48742-3 0  9993,2 55110  97.5698   3.4663 0009418  31.9291 328.2515 15.23114689152326
ASTROCAST-0403,1 55111U 23001DG  25278.19293590  .00013699  00000+0  58014-3 0  9999,2 55111  97.5754   3.8123 0006741 147.4916 212.6737 15.23267474105644
ASTROCAST-0404,1 55112U 23001DH  25278.20919122  .00008517  00000+0  36497-3 0  9992,2 55112  97.5791   4.2252 0008015 164.8023 195.3456 15.22990950105659
