Satellite Name,TLE Line 1,TLE Line 2
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25185.47361307  .00008727  00000+0  34245-3 0  9991,2 55045  97.3745 248.4306 0006967 229.2823 130.7811 15.25945683139180
LYNK TOWER 3,1 55046U 23001AP  25184.70477832  .00007480  00000+0  28166-3 0  9998,2 55046  97.3723 242.9115 0007934 281.1346  78.9000 15.27363724138562
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25185.48929423  .00009646  00000+0  35309-3 0  9996,2 55047  97.3472 247.5714 0008890 188.4738 171.6353 15.28207887139242
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25185.45879222  .00008570  00000+0  32508-3 0  9998,2 55048  97.2396 242.7778 0004753 258.9932 101.0773 15.27085930139208
ICEYE-X21,1 55049U 23001AS  25185.46697727  .00024949  00000+0  55770-3 0  9992,2 55049  97.3744 252.0982 0014792 239.7988 120.1795 15.43378837139238
ION SCV-008,1 55051U 23001AU  25185.18969615  .00005236  00000+0  22559-3 0  9999,2 55051  97.5841 272.0065 0017758 151.1051 209.1172 15.22889056138275
EOSSAT-1,1 55053U 23001AW  25185.12905631  .00005169  00000+0  19343-3 0  9995,2 55053  97.3743 244.0829 0008709 276.9561  83.0688 15.27716625138672
SKYKRAFT-1A,1 55054U 23001AX  25184.84988989  .00003263  00000+0  13409-3 0  9991,2 55054  97.3734 242.5957 0009030 284.6962  75.3275 15.24857218138562
VIGORIDE-5,1 55056U 23001AZ  25184.68136789  .00015352  00000+0  42984-3 0  9990,2 55056  97.3710 245.7814 0007964 251.1618 108.8763 15.36695545138768
SKYKRAFT-1B,1 55058U 23001BB  25185.17752785  .00045071  00000+0  63745-3 0  9996,2 55058  97.3650 254.9957 0005569 221.5089 138.5744 15.56384156139412
ION SCV-007,1 55060U 23001BD  25184.72087099  .00000357  00000+0  57779-4 0  9997,2 55060  97.9489 248.7695 0012980  27.2403 332.9485 14.77060509134802
SKYKRAFT-1C,1 55061U 23001BE  25184.85067683  .00002499  00000+0  11227-3 0  9995,2 55061  97.3716 240.7825 0009614 296.6728  63.3523 15.22039457138440
ICEYE-X27,1 55062U 23001BF  25185.16023808  .00054946  00000+0  78083-3 0  9999,2 55062  97.3672 252.7939 0001907 248.2044 111.9008 15.56225695139258
FLOCK 4Y-20,1 55063U 23001BG  25185.17068067  .00035503  00000+0  45494-3 0  9995,2 55063  97.3716 259.1352 0005920 224.2093 135.8691 15.59079289139662
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25185.50604323  .00030891  00000+0  53845-3 0  9998,2 55064  97.2318 247.2300 0006071 189.6107 170.5030 15.50662528139937
FLOCK 4Y-12,1 55065U 23001BJ  25185.14695680  .00068816  00000+0  86915-3 0  9997,2 55065  97.3671 259.2262 0005347 217.2934 142.7952 15.59320642139663
FLOCK 4Y-15,1 55068U 23001BM  25185.19325095  .00045220  00000+0  54760-3 0  9992,2 55068  97.3598 258.7489 0006714 207.0156 153.0752 15.60518138139700
FLOCK 4Y-26,1 55070U 23001BP  25185.17779711  .00413997  00000+0  18469-2 0  9996,2 55070  97.3651 260.8911 0009794 217.6247 142.4338 15.83150968139795
FLOCK 4Y-2,1 55074U 23001BT  25185.16672098  .00036540  00000+0  45544-3 0  9999,2 55074  97.3654 259.1129 0006345 218.6687 141.4116 15.59803742139681
YAM-5,1 55076U 23001BV  25184.67693804  .00006599  00000+0  22989-3 0  9993,2 55076  97.3710 244.4564 0008965 276.7682  83.2539 15.29962694138675
FLOCK 4Y-21,1 55077U 23001BW  25184.67099469  .00033958  00000+0  41922-3 0  9998,2 55077  97.3679 258.8296 0006416 212.6124 147.4738 15.60070476139612
FLOCK 4Y-13,1 55079U 23001BY  25185.15178315  .00228696  00000+0  15777-2 0  9995,2 55079  97.3597 259.9571 0009439 215.2449 144.8192 15.73861654139747
OBJECT CA,1 55081U 23001CA  25185.49848088  .00042670  00000+0  60576-3 0  9990,2 55081  97.3671 255.7992 0006852 224.0632 136.0077 15.56284481139486
FLOCK 4Y-34,1 55082U 23001CB  25185.15819076  .00299793  00000+0  17082-2 0  9992,2 55082  97.3595 260.1080 0009694 212.2399 147.8276 15.78060316139761
GAMA-ALPHA,1 55084U 23001CD  25184.68580115  .00031924  00000+0  51734-3 0  9993,2 55084  97.3720 253.9317 0006494 223.8227 136.2512 15.52703538139317
KSF3-D,1 55085U 23001CE  25185.50828390  .00075143  00000+0  89423-3 0  9993,2 55085  97.3673 257.5111 0005303 211.8987 148.1950 15.60864968139621
KSF3-A,1 55086U 23001CF  25185.48652179  .00022126  00000+0  37520-3 0  9995,2 55086  97.3728 257.0714 0005209 203.3225 156.7791 15.51512786139562
HUYGENS,1 55093U 23001CN  25185.46290087  .00006784  00000+0  21837-3 0  9993,2 55093  97.3734 248.1339 0009743 246.5907 113.4311 15.32502948138985
KUWAITSAT-1,1 55103U 23001CY  25184.72720697  .00008648  00000+0  25771-3 0  9990,2 55103  97.3736 248.1453 0009599 252.5516 107.4678 15.34877392138909
SHARJAHSAT-1,1 55104U 23001CZ  25185.50714545  .00009480  00000+0  27998-3 0  9991,2 55104  97.3696 247.0936 0005973 279.9223  80.1346 15.35158475138925
AAC-AIS-SAT1,1 55107U 23001DC  25185.49868606  .00003465  00000+0  38668-3 0  9993,2 55107  97.9566 255.9047 0009586 352.2321   7.8745 14.87648773126511
ASTROCAST-0402,1 55109U 23001DE  25185.20553951  .00005484  00000+0  24629-3 0  9993,2 55109  97.5751 269.8456 0006366  40.4302 319.7406 15.21566786 91502
ASTROCAST-0401,1 55110U 23001DF  25184.69545641  .00004716  00000+0  21250-3 0  9998,2 55110  97.5748 269.3407 0008854   0.5710 359.5534 15.21516042138107
ASTROCAST-0403,1 55111U 23001DG  25184.71741630  .00004722  00000+0  21222-3 0  9994,2 55111  97.5801 269.6141 0007922 116.7887 243.4159 15.21609924 91425
ASTROCAST-0404,1 55112U 23001DH  25184.79671656  .00005013  00000+0  22507-3 0  9994,2 55112  97.5828 270.0599 0009056 132.4673 227.7329 15.21605401 91448
