Satellite Name,TLE Line 1,TLE Line 2
OBJECT CA,1 55081U 23001CA  25283.47622418  .00102884  00000+0  86891-3 0  9996,2 55081  97.3513 357.5925 0005054 222.9881 137.0986 15.69436533154774
GAMA-ALPHA,1 55084U 23001CD  25283.13602294  .00073539  00000+0  77789-3 0  9992,2 55084  97.3572 355.5982 0005579 221.7755 138.3079 15.63915459154637
KSF3-D,1 55085U 23001CE  25283.40556777  .07251450  24686-5  11922-2 0  9992,2 55085  97.3354   1.2673 0011621 271.3153  88.6811 16.33293704155032
KSF3-A,1 55086U 23001CF  25283.49088942  .00162447  00000+0  17042-2 0  9993,2 55086  97.3587 358.1487 0003647 187.1379 172.9829 15.63840518154804
HUYGENS,1 55093U 23001CN  25283.48417998  .00009393  00000+0  28378-3 0  9992,2 55093  97.3602 345.8325 0009260 257.5576 102.4631 15.34417421154004
KUWAITSAT-1,1 55103U 23001CY  25283.41845356  .00018967  00000+0  50959-3 0  9997,2 55103  97.3603 346.9305 0009177 258.2537 101.7679 15.37920487154052
SHARJAHSAT-1,1 55104U 23001CZ  25283.52834654  .00019531  00000+0  52022-3 0  9990,2 55104  97.3560 345.1970 0005793 289.5321  70.5298 15.38207012153975
AAC-AIS-SAT1,1 55107U 23001DC  25283.46758797  .00006512  00000+0  70050-3 0  9995,2 55107  97.9461 354.1613 0010206  29.3506 330.8282 14.88812777141086
ASTROCAST-0402,1 55109U 23001DE  25283.48028196  .00008350  00000+0  35628-3 0  9996,2 55109  97.5696   8.8118 0006249  53.3750 306.8060 15.23156553106459
ASTROCAST-0401,1 55110U 23001DF  25283.49571255  .00008429  00000+0  35872-3 0  9996,2 55110  97.5689   8.8304 0008954  13.9830 346.1652 15.23221577153136
ASTROCAST-0403,1 55111U 23001DG  25283.51362010  .00011149  00000+0  47105-3 0  9992,2 55111  97.5743   9.1810 0007000 131.8063 228.3772 15.23398981106454
ASTROCAST-0404,1 55112U 23001DH  25283.20241576  .00007736  00000+0  33095-3 0  9992,2 55112  97.5781   9.2637 0008350 149.0234 211.1497 15.23078314106410
