Satellite Name,TLE Line 1,TLE Line 2
LYNK TOWER 4,1 55034U 23001AB  25191.64027308  .00003791  00000+0  14579-3 0  9999,2 55034  97.3717 249.2895 0007883 249.4281 110.6113 15.26993430139590
UMBRA-05,1 55036U 23001AD  25192.15199905  .00033010  00000+0  78792-3 0  9995,2 55036  97.3686 249.8259 0005721 130.6863 229.4882 15.41453140139670
SKYKRAFT-1,1 55041U 23001AJ  25192.20417640  .00010124  00000+0  24966-3 0  9991,2 55041  97.3698 256.9821 0006803 218.6468 141.4293 15.40720992140169
FLOCK 4Y-33,1 55042U 23001AK  25191.71468956  .00027744  00000+0  34293-3 0  9993,2 55042  97.3719 265.5433 0005383 188.0359 172.0812 15.60083686140699
FLOCK 4Y-11,1 55043U 23001AL  25191.75205182  .00021238  00000+0  30900-3 0  9991,2 55043  97.3721 263.8338 0006260 202.4587 157.6394 15.55758461140550
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25192.16204716  .00005680  00000+0  22325-3 0  9996,2 55045  97.3742 255.0295 0007607 203.6299 156.4591 15.26049393140202
LYNK TOWER 3,1 55046U 23001AP  25191.84561214  .00006817  00000+0  25613-3 0  9996,2 55046  97.3699 249.9680 0008532 253.2291 106.8232 15.27465689139654
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25192.16781785  .00006526  00000+0  23897-3 0  9999,2 55047  97.3468 254.1588 0009560 166.1078 194.0426 15.28322635140268
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25192.20777450  .00005638  00000+0  21415-3 0  9996,2 55048  97.2391 249.3265 0005220 228.5372 131.5419 15.27188645140235
ICEYE-X21,1 55049U 23001AS  25192.14465187  .00014051  00000+0  31346-3 0  9994,2 55049  97.3742 258.8631 0015303 214.4135 145.6123 15.43553251140261
ION SCV-008,1 55051U 23001AU  25191.76022112  .00003198  00000+0  13879-3 0  9992,2 55051  97.5850 278.6406 0018149 129.6416 230.6426 15.22949748139273
EOSSAT-1,1 55053U 23001AW  25191.74433035  .00003543  00000+0  13319-3 0  9995,2 55053  97.3739 250.6270 0008870 248.8087 111.2205 15.27783294139687
SKYKRAFT-1A,1 55054U 23001AX  25191.74009264  .00002431  00000+0  10052-3 0  9995,2 55054  97.3731 249.3812 0009098 255.9444 104.0783 15.24902440139613
VIGORIDE-5,1 55056U 23001AZ  25192.16926829  .00009396  00000+0  26237-3 0  9998,2 55056  97.3707 253.2880 0008611 220.3581 139.7025 15.36900734139919
SKYKRAFT-1B,1 55058U 23001BB  25191.73435404  .00029580  00000+0  41171-3 0  9997,2 55058  97.3650 261.7628 0006167 198.7136 161.3894 15.56897866140448
ION SCV-007,1 55060U 23001BD  25192.17258640  .00000289  00000+0  48166-4 0  9991,2 55060  97.9487 256.1117 0012429   3.6984 356.4316 14.77066683135907
SKYKRAFT-1C,1 55061U 23001BE  25191.68790543  .00001876  00000+0  84964-4 0  9999,2 55061  97.3713 247.4853 0009507 268.3281  91.6866 15.22074405139484
ICEYE-X27,1 55062U 23001BF  25191.71748211  .00034408  00000+0  47955-3 0  9994,2 55062  97.3672 259.5619 0002872 223.9168 136.1860 15.56849335140279
FLOCK 4Y-20,1 55063U 23001BG  25191.45978611  .00021053  00000+0  26690-3 0  9990,2 55063  97.3719 265.6570 0006600 201.8721 158.2255 15.59460213140640
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25192.15190151  .00022009  00000+0  37951-3 0  9998,2 55064  97.2311 253.9073 0006593 168.8416 191.2984 15.51029161140966
FLOCK 4Y-12,1 55065U 23001BJ  25191.75452876  .00021466  00000+0  26555-3 0  9993,2 55065  97.3674 266.0800 0006032 196.7077 163.3982 15.60107322140700
FLOCK 4Y-15,1 55068U 23001BM  25192.18134028  .00138702  00000+0  15980-2 0  9991,2 55068  97.3600 266.0009 0007000 189.1368 170.9763 15.61479686140794
FLOCK 4Y-26,1 55070U 23001BP  25191.74039577  .00366276  50815-4  13287-2 0  9999,2 55070  97.3649 267.9649 0009675 219.2490 140.8082 15.88447513140839
FLOCK 4Y-2,1 55074U 23001BT  25192.22247175  .00021064  00000+0  25926-3 0  9995,2 55074  97.3658 266.4324 0006979 194.3176 165.7885 15.60237338140788
YAM-5,1 55076U 23001BV  25191.74025724  .00004549  00000+0  15887-3 0  9991,2 55076  97.3708 251.4646 0009158 247.1742 112.8532 15.30055802139753
FLOCK 4Y-21,1 55077U 23001BW  25191.72537594  .00067494  00000+0  80691-3 0  9996,2 55077  97.3683 266.1534 0006871 190.1725 169.9395 15.60761619140713
FLOCK 4Y-13,1 55079U 23001BY  25192.20228417  .00180636  00000+0  11001-2 0  9995,2 55079  97.3595 267.4328 0009338 203.6808 156.4029 15.76872574140855
OBJECT CA,1 55081U 23001CA  25192.18431715  .00028829  00000+0  40280-3 0  9999,2 55081  97.3669 262.6999 0007451 200.3472 159.7487 15.56788777140523
FLOCK 4Y-34,1 55082U 23001CB  25191.74486195  .00257969  00000+0  12448-2 0  9996,2 55082  97.3585 267.1399 0009328 207.0870 152.9913 15.81846294140803
GAMA-ALPHA,1 55084U 23001CD  25191.70936331  .00022314  00000+0  35668-3 0  9990,2 55084  97.3712 261.1457 0007239 197.0038 163.0974 15.53149176140409
KSF3-D,1 55085U 23001CE  25192.17351555  .00056885  00000+0  65449-3 0  9992,2 55085  97.3669 264.4396 0005793 194.2576 165.8519 15.61812136140663
KSF3-A,1 55086U 23001CF  25192.19346413  .00013988  00000+0  23582-3 0  9991,2 55086  97.3730 263.9484 0006063 178.7974 181.3294 15.51770240140600
HUYGENS,1 55093U 23001CN  25192.18811556  .00004126  00000+0  13350-3 0  9999,2 55093  97.3731 254.8343 0010290 219.6883 140.3607 15.32574008140014
KUWAITSAT-1,1 55103U 23001CY  25191.70268633  .00005760  00000+0  17184-3 0  9994,2 55103  97.3737 255.1210 0010161 224.3759 135.6671 15.34993096139976
SHARJAHSAT-1,1 55104U 23001CZ  25192.15545570  .00006350  00000+0  18771-3 0  9992,2 55104  97.3694 253.7411 0006201 249.7160 110.3417 15.35269981139948
AAC-AIS-SAT1,1 55107U 23001DC  25192.15744592  .00002427  00000+0  27243-3 0  9995,2 55107  97.9567 262.5824 0009088 328.4016  31.6653 14.87692263127508
ASTROCAST-0402,1 55109U 23001DE  25191.78172739  .00005490  00000+0  24605-3 0  9995,2 55109  97.5729 276.4628 0006245   7.1683 352.9639 15.21642718 92508
ASTROCAST-0401,1 55110U 23001DF  25191.79797983  .00004990  00000+0  22419-3 0  9997,2 55110  97.5729 276.4880 0008545 333.2430  26.8327 15.21589891139187
ASTROCAST-0403,1 55111U 23001DG  25191.75375644  .00003164  00000+0  14299-3 0  9999,2 55111  97.5809 276.7007 0008007  97.3675 262.8470 15.21677787 92498
ASTROCAST-0404,1 55112U 23001DH  25192.16188151  .00003119  00000+0  14098-3 0  9998,2 55112  97.5838 277.4805 0009292 111.2301 248.9928 15.21672020 92560
