Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1A,1 55054U 23001AX  25267.12101894  .00009201  00000+0  36392-3 0  9990,2 55054  97.3633 323.6090 0010293   2.2142 357.9140 15.25640913151104
VIGORIDE-5,1 55056U 23001AZ  25267.16954288  .00037591  00000+0  93713-3 0  9992,2 55056  97.3609 328.6001 0003094 350.0273  10.0911 15.40117553151442
SKYKRAFT-1B,1 55058U 23001BB  25267.17896291  .00127756  00000+0  11940-2 0  9998,2 55058  97.3531 340.0828 0003945 273.4640  86.6170 15.66866361152212
ION SCV-007,1 55060U 23001BD  25267.16188826  .00001046  00000+0  15492-3 0  9998,2 55060  97.9394 329.9605 0013693 113.0523 247.2133 14.77157783146979
SKYKRAFT-1C,1 55061U 23001BE  25267.14730628  .00006857  00000+0  29731-3 0  9996,2 55061  97.3614 321.4429 0011193  13.0593 347.0931 15.22624265150963
ICEYE-X27,1 55062U 23001BF  25267.17590697  .00181466  00000+0  14978-2 0  9996,2 55062  97.3555 338.0423 0000471 224.8887 135.2337 15.69765778152056
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25267.23858532  .00074887  00000+0  10088-2 0  9996,2 55064  97.2187 329.6214 0004089 244.1906 115.8929 15.57582464152628
FLOCK 4Y-12,1 55065U 23001BJ  25267.19376761  .04688928  24110-5  21235-2 0  9992,2 55065  97.3396 345.9621 0014652 282.0234  77.9413 16.21800961152574
FLOCK 4Y-2,1 55074U 23001BT  25267.25135518  .08783333  24569-5  17658-2 0  9994,2 55074  97.3338 345.9325 0013577 274.6969  85.2775 16.31156714152594
YAM-5,1 55076U 23001BV  25267.11344846  .00018721  00000+0  61628-3 0  9996,2 55076  97.3606 326.2804 0009639 352.8760   7.2343 15.31501731151282
OBJECT CA,1 55081U 23001CA  25267.19790525  .00106077  00000+0  10458-2 0  9995,2 55081  97.3555 340.5471 0004024 276.9417  83.1385 15.65598975152225
GAMA-ALPHA,1 55084U 23001CD  25267.18777160  .00088767  00000+0  10607-2 0  9998,2 55084  97.3600 339.0172 0004599 278.4828  81.5908 15.60712361152146
KSF3-D,1 55085U 23001CE  25267.27571779  .00496539  00000+0  18695-2 0  9992,2 55085  97.3515 343.5521 0006165 250.4806 109.5800 15.86566835152454
KSF3-A,1 55086U 23001CF  25267.27692640  .00076139  00000+0  96127-3 0  9991,2 55086  97.3628 341.3089 0002269 210.7974 149.3150 15.59316070152275
HUYGENS,1 55093U 23001CN  25267.24368020  .00013916  00000+0  42523-3 0  9993,2 55093  97.3633 329.6383 0009491 325.6263  34.4365 15.33950501151519
KUWAITSAT-1,1 55103U 23001CY  25267.14806033  .00029511  00000+0  81231-3 0  9992,2 55103  97.3635 330.6245 0009495 326.5116  33.5527 15.37076820151554
SHARJAHSAT-1,1 55104U 23001CZ  25267.13056360  .00028465  00000+0  77793-3 0  9997,2 55104  97.3592 328.7663 0006799 358.8264   1.2963 15.37328339151455
AAC-AIS-SAT1,1 55107U 23001DC  25267.26862507  .00010352  00000+0  11184-2 0  9999,2 55107  97.9485 337.9122 0011189  79.5159 280.7318 14.88477370138678
ASTROCAST-0402,1 55109U 23001DE  25267.18573274  .00014481  00000+0  62298-3 0  9992,2 55109  97.5710 352.3906 0006895  98.8875 261.3142 15.22719147103970
ASTROCAST-0401,1 55110U 23001DF  25267.20183965  .00014097  00000+0  60520-3 0  9990,2 55110  97.5704 352.4106 0010006  66.9775 293.2516 15.22771923150658
ASTROCAST-0403,1 55111U 23001DG  25267.15554091  .00017199  00000+0  73549-3 0  9998,2 55111  97.5762 352.6801 0006106 181.5872 178.5346 15.22888971103965
ASTROCAST-0404,1 55112U 23001DH  25267.23595724  .00010555  00000+0  45500-3 0  9991,2 55112  97.5793 353.1572 0007180 202.3129 157.7796 15.22728882103985
