Satellite Name,TLE Line 1,TLE Line 2
ICEYE-X27,1 55062U 23001BF  25244.18495742  .00120404  00000+0  12527-2 0  9990,2 55062  97.3598 313.9772 0003235 120.8118 239.3460 15.64189668148450
FLOCK 4Y-20,1 55063U 23001BG  25244.22004849  .00645290  16135-3  23537-2 0  9998,2 55063  97.3577 321.2413 0008391 252.6575 107.3779 15.88370560148929
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25244.28406934  .00061209  00000+0  90851-3 0  9992,2 55064  97.2236 306.4071 0003925 359.5923   0.5328 15.55005782149052
FLOCK 4Y-12,1 55065U 23001BJ  25244.18023985  .00393026  00000+0  22434-2 0  9999,2 55065  97.3565 321.0098 0004004 263.2458  96.8353 15.77819186148919
FLOCK 4Y-15,1 55068U 23001BM  25244.19701175  .00553325  00000+0  24697-2 0  9990,2 55068  97.3481 320.6729 0005128 281.1173  78.9519 15.82837276148951
FLOCK 4Y-2,1 55074U 23001BT  25244.19167393  .00421426  00000+0  23518-2 0  9992,2 55074  97.3539 320.8945 0004132 278.2652  81.8146 15.78252555148929
YAM-5,1 55076U 23001BV  25244.11070504  .00016349  00000+0  54720-3 0  9997,2 55076  97.3649 303.4418 0011781  70.3354 289.9157 15.30970548147764
FLOCK 4Y-21,1 55077U 23001BW  25244.16598470  .00476129  00000+0  23712-2 0  9992,2 55077  97.3548 321.2202 0005216 271.7785  88.2885 15.80643408148938
OBJECT CA,1 55081U 23001CA  25244.22826187  .00084067  00000+0  94356-3 0  9992,2 55081  97.3587 316.6103 0005008  28.4146 331.7385 15.62357501148635
GAMA-ALPHA,1 55084U 23001CD  25244.14778875  .00071291  00000+0  95669-3 0  9999,2 55084  97.3636 315.1628 0005518  30.7103 329.4474 15.57692412148555
KSF3-D,1 55085U 23001CE  25244.28030281  .00204171  00000+0  14040-2 0  9995,2 55085  97.3574 319.0347 0001387 285.8898  74.2214 15.74055187148820
KSF3-A,1 55086U 23001CF  25244.28250975  .00049988  00000+0  69761-3 0  9994,2 55086  97.3665 317.5369 0002104  19.5610 340.5725 15.56738305148692
HUYGENS,1 55093U 23001CN  25244.34317615  .00014899  00000+0  46228-3 0  9990,2 55093  97.3672 306.8085 0011926  48.8009 311.4260 15.33423876148008
KUWAITSAT-1,1 55103U 23001CY  25244.16127708  .00021421  00000+0  60661-3 0  9990,2 55103  97.3674 307.6052 0011787  50.0083 310.2194 15.36231154148021
SHARJAHSAT-1,1 55104U 23001CZ  25244.27800200  .00020579  00000+0  57796-3 0  9996,2 55104  97.3633 305.8846 0008789  75.6015 284.6205 15.36528954147948
AAC-AIS-SAT1,1 55107U 23001DC  25244.34299936  .00009535  00000+0  10383-2 0  9994,2 55107  97.9514 314.9189 0011153 146.0812 214.1120 14.88178093135260
ASTROCAST-0402,1 55109U 23001DE  25244.18270806  .00010955  00000+0  47822-3 0  9990,2 55109  97.5719 329.2202 0005980 164.2069 195.9355 15.22296380100477
ASTROCAST-0401,1 55110U 23001DF  25244.19951898  .00013216  00000+0  57510-3 0  9998,2 55110  97.5713 329.2411 0010022 137.4556 222.7459 15.22328712147156
ASTROCAST-0403,1 55111U 23001DG  25244.21933935  .00013658  00000+0  59482-3 0  9994,2 55111  97.5768 329.5590 0004746 273.0730  86.9963 15.22328301100473
ASTROCAST-0404,1 55112U 23001DH  25244.23345638  .00008697  00000+0  38086-3 0  9998,2 55112  97.5797 329.9609 0006076 296.1581  63.9030 15.22255434100486
