Satellite Name,TLE Line 1,TLE Line 2
ION SCV-007,1 55060U 23001BD  25293.91807037  .00001048  00000+0  15501-3 0  9995,2 55060  97.9355 356.2857 0013126  34.3625 325.8432 14.77217382150924
SKYKRAFT-1C,1 55061U 23001BE  25293.89157787  .00006381  00000+0  27440-3 0  9993,2 55061  97.3576 347.6420 0009298 269.7867  90.2304 15.22950369155039
ICEYE-X27,1 55062U 23001BF  25293.72137977  .00351765  00000+0  16216-2 0  9992,2 55062  97.3487   6.1696 0003984 225.1205 134.9741 15.82645356156238
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25293.92268260  .00104420  00000+0  11596-2 0  9996,2 55064  97.2136 356.7359 0005172 160.8451 199.3003 15.62561317156787
YAM-5,1 55076U 23001BV  25293.69799747  .00016655  00000+0  53425-3 0  9992,2 55076  97.3570 352.6864 0008718 244.3947 115.6394 15.32367125155350
OBJECT CA,1 55081U 23001CA  25294.30642084  .00161748  00000+0  12098-2 0  9992,2 55081  97.3496   8.9819 0005035 189.7921 170.3245 15.72183874156475
GAMA-ALPHA,1 55084U 23001CD  25293.94214139  .00114519  00000+0  11028-2 0  9996,2 55084  97.3566   6.8737 0005752 190.3933 169.7209 15.66151816156329
KSF3-A,1 55086U 23001CF  25293.96956968  .00246711  00000+0  21078-2 0  9999,2 55086  97.3578   9.1041 0000718 187.8725 172.2525 15.68726958156445
HUYGENS,1 55093U 23001CN  25293.91747098  .00015529  00000+0  46310-3 0  9992,2 55093  97.3598 356.2384 0009952 216.0532 144.0041 15.34692840155603
KUWAITSAT-1,1 55103U 23001CY  25293.69716113  .00025636  00000+0  67619-3 0  9998,2 55103  97.3601 357.2388 0009694 217.3846 142.6726 15.38423112155635
SHARJAHSAT-1,1 55104U 23001CZ  25293.93520660  .00026782  00000+0  70024-3 0  9993,2 55104  97.3553 355.6321 0005976 243.3904 116.6729 15.38715138155573
AAC-AIS-SAT1,1 55107U 23001DC  25293.95156894  .00009948  00000+0  10619-2 0  9990,2 55107  97.9463   4.6797 0009439 355.3912   4.7216 14.88989831142640
ASTROCAST-0402,1 55109U 23001DE  25293.85930118  .00013357  00000+0  56360-3 0  9993,2 55109  97.5702  19.2754 0005357  20.5507 339.5944 15.23405322108035
ASTROCAST-0401,1 55110U 23001DF  25293.80865599  .00010950  00000+0  46195-3 0  9991,2 55110  97.5693  19.2271 0008084 336.7015  23.3854 15.23446526154700
ASTROCAST-0403,1 55111U 23001DG  25293.82499768  .00014394  00000+0  60099-3 0  9990,2 55111  97.5753  19.5881 0007139 102.0547 258.1490 15.23733086108020
ASTROCAST-0404,1 55112U 23001DH  25293.77890807  .00013805  00000+0  58162-3 0  9998,2 55112  97.5785  19.9369 0008669 116.1398 244.0732 15.23428013108024
