Satellite Name,TLE Line 1,TLE Line 2
OBJECT CA,1 55081U 23001CA  25274.48056311  .00142395  00000+0  13012-2 0  9995,2 55081  97.3536 348.1604 0004563 252.3762 107.7001 15.67376991153363
GAMA-ALPHA,1 55084U 23001CD  25274.42968000  .00121744  00000+0  13668-2 0  9991,2 55084  97.3585 346.5365 0005042 252.4412 107.6296 15.62220997153276
KSF3-D,1 55085U 23001CE  25274.50977934  .00917357  38480-3  22178-2 0  9993,2 55085  97.3471 351.3842 0007414 257.5128 102.5319 15.96390621153606
KSF3-A,1 55086U 23001CF  25274.52496510  .00171254  00000+0  19931-2 0  9996,2 55086  97.3616 348.8209 0003427 204.2574 155.8523 15.61127298153406
HUYGENS,1 55093U 23001CN  25274.48409209  .00017192  00000+0  52085-3 0  9996,2 55093  97.3625 336.8566 0009165 295.4087  64.6206 15.34178858152629
KUWAITSAT-1,1 55103U 23001CY  25274.43839212  .00033512  00000+0  90880-3 0  9993,2 55103  97.3629 337.9277 0009146 296.2145  63.8159 15.37517041152676
SHARJAHSAT-1,1 55104U 23001CZ  25274.41973414  .00035043  00000+0  94327-3 0  9996,2 55104  97.3583 336.0672 0006195 329.7948  30.2939 15.37760953152574
AAC-AIS-SAT1,1 55107U 23001DC  25274.46120419  .00014939  00000+0  16034-2 0  9992,2 55107  97.9476 345.1258 0010770  57.4258 302.7997 14.88652421139748
ASTROCAST-0402,1 55109U 23001DE  25273.75675207  .00016995  00000+0  72629-3 0  9992,2 55109  97.5703 359.0103 0006800  81.3033 278.8974 15.22908564104974
ASTROCAST-0401,1 55110U 23001DF  25274.49532132  .00018543  00000+0  78925-3 0  9991,2 55110  97.5692 359.7585 0009681  43.7963 316.4039 15.23004876151762
ASTROCAST-0403,1 55111U 23001DG  25274.11996553  .00018003  00000+0  76428-3 0  9999,2 55111  97.5748 359.7037 0006446 160.1003 200.0486 15.23123956105025
ASTROCAST-0404,1 55112U 23001DH  25273.80700599  .00014101  00000+0  60372-3 0  9994,2 55112  97.5779 359.7844 0007623 179.6557 180.4686 15.22883278104989
