Satellite Name,TLE Line 1,TLE Line 2
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25206.42499768  .00009450  00000+0  35424-3 0  9990,2 55048  97.2380 263.1239 0006676 175.4511 184.6790 15.27438265142407
ICEYE-X21,1 55049U 23001AS  25206.46961858  .00028571  00000+0  62342-3 0  9993,2 55049  97.3729 273.3800 0016407 163.6881 196.4899 15.44042490142473
ION SCV-008,1 55051U 23001AU  25206.28013549  .00005502  00000+0  23537-3 0  9993,2 55051  97.5847 293.3034 0018280  82.9626 277.3688 15.23099993141483
EOSSAT-1,1 55053U 23001AW  25206.15286008  .00006767  00000+0  25050-3 0  9999,2 55053  97.3726 264.8812 0010125 192.6295 167.4692 15.27945697141880
SKYKRAFT-1A,1 55054U 23001AX  25205.71674924  .00004642  00000+0  18865-3 0  9995,2 55054  97.3722 263.1455 0010099 200.7025 159.3805 15.25004975141748
VIGORIDE-5,1 55056U 23001AZ  25205.71021747  .00020568  00000+0  56325-3 0  9994,2 55056  97.3701 266.8675 0009841 171.7110 188.4299 15.37306224141998
SKYKRAFT-1B,1 55058U 23001BB  25205.74067627  .00053483  00000+0  70777-3 0  9995,2 55058  97.3639 276.2335 0006789 156.4330 203.7238 15.58128948142612
ION SCV-007,1 55060U 23001BD  25206.19527781  .00000453  00000+0  71398-4 0  9990,2 55060  97.9476 269.9272 0011417 316.4861  43.5448 14.77079413137978
SKYKRAFT-1C,1 55061U 23001BE  25205.95356172  .00003581  00000+0  15897-3 0  9994,2 55061  97.3702 261.4702 0010315 211.4171 148.6451 15.22154919141651
ICEYE-X27,1 55062U 23001BF  25205.72311693  .00067145  00000+0  87990-3 0  9998,2 55062  97.3661 274.0379 0004359 189.8586 170.2585 15.58351222142458
FLOCK 4Y-20,1 55063U 23001BG  25205.75966414  .00240865  00000+0  25991-2 0  9993,2 55063  97.3703 280.5102 0005392 173.2857 186.8474 15.62857032142879
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25206.47051110  .00037116  00000+0  61734-3 0  9991,2 55064  97.2294 268.3035 0007081 126.7234 233.4671 15.51939267143184
FLOCK 4Y-12,1 55065U 23001BJ  25206.17491294  .00123122  00000+0  13398-2 0  9995,2 55065  97.3654 281.0674 0005266 170.0541 190.0822 15.63021480142944
FLOCK 4Y-15,1 55068U 23001BM  25205.68862991  .00148841  00000+0  14974-2 0  9995,2 55068  97.3580 280.0641 0005997 164.3907 195.7538 15.64937521142906
FLOCK 4Y-26,1 55070U 23001BP  25206.19590592  .04150148  24173-5  18638-2 0  9991,2 55070  97.3490 283.8362 0014329 267.0618  92.9032 16.21920103143145
FLOCK 4Y-2,1 55074U 23001BT  25206.19244712  .00122018  00000+0  13187-2 0  9997,2 55074  97.3641 280.9528 0006047 164.7901 195.3541 15.63196639142961
YAM-5,1 55076U 23001BV  25205.73485220  .00008943  00000+0  30758-3 0  9993,2 55076  97.3701 265.3518 0010341 193.0914 167.0060 15.30259480141898
FLOCK 4Y-21,1 55077U 23001BW  25206.20106240  .00126638  00000+0  13209-2 0  9992,2 55077  97.3664 281.2204 0005566 162.2686 197.8768 15.64093565142976
FLOCK 4Y-13,1 55079U 23001BY  25206.19219476  .00468768  00000+0  18332-2 0  9993,2 55079  97.3549 282.3789 0006609 202.9745 157.1231 15.85838972143064
OBJECT CA,1 55081U 23001CA  25206.44849892  .00045161  00000+0  60018-3 0  9992,2 55081  97.3654 277.4388 0008132 155.6618 204.5024 15.58040296142745
FLOCK 4Y-34,1 55082U 23001CB  25205.73964277  .00779419  26420-3  20173-2 0  9994,2 55082  97.3526 282.2357 0007619 226.8353 133.2287 15.95087770143020
GAMA-ALPHA,1 55084U 23001CD  25206.45862094  .00037958  00000+0  58139-3 0  9991,2 55084  97.3698 276.3090 0008211 151.4098 208.7607 15.54218856142690
KSF3-D,1 55085U 23001CE  25206.45093648  .00093912  00000+0  97753-3 0  9990,2 55085  97.3653 279.3147 0005520 162.2662 197.8791 15.64255092142893
KSF3-A,1 55086U 23001CF  25206.50632979  .00052742  00000+0  85757-3 0  9990,2 55086  97.3727 278.6328 0006894 136.7049 223.4747 15.52500914142822
HUYGENS,1 55093U 23001CN  25206.48624161  .00007095  00000+0  22628-3 0  9998,2 55093  97.3722 269.0811 0011753 168.3289 191.8228 15.32762790142207
KUWAITSAT-1,1 55103U 23001CY  25205.71727971  .00011345  00000+0  33303-3 0  9993,2 55103  97.3725 269.1381 0011562 173.3453 186.7946 15.35249119142121
SHARJAHSAT-1,1 55104U 23001CZ  25206.42809853  .00010584  00000+0  30832-3 0  9991,2 55104  97.3684 268.0147 0007460 192.6642 167.4415 15.35550188142139
AAC-AIS-SAT1,1 55107U 23001DC  25206.48320000  .00004909  00000+0  54311-3 0  9994,2 55107  97.9560 276.9494 0008666 274.0576  85.9649 14.87803485129634
ASTROCAST-0402,1 55109U 23001DE  25206.18256092  .00006211  00000+0  27679-3 0  9997,2 55109  97.5756 290.9604 0004302 323.9544  36.1401 15.21790015 94694
ASTROCAST-0401,1 55110U 23001DF  25205.67326980  .00006858  00000+0  30557-3 0  9992,2 55110  97.5750 290.4537 0007634 277.1547  82.8821 15.21742226141298
ASTROCAST-0403,1 55111U 23001DG  25205.75975211  .00005988  00000+0  26658-3 0  9999,2 55111  97.5803 290.8089 0007449  57.7634 302.4323 15.21823520 94626
ASTROCAST-0404,1 55112U 23001DH  25205.77343757  .00006799  00000+0  30220-3 0  9997,2 55112  97.5833 291.1966 0009106  71.9161 288.3066 15.21813580 94635
