Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1,1 55041U 23001AJ  25180.57750034  .00010767  00000+0  26823-3 0  9992,2 55041  97.3697 245.2619 0005978 268.3379  91.7182 15.40399139138378
FLOCK 4Y-33,1 55042U 23001AK  25180.16586487  .00033159  00000+0  42381-3 0  9994,2 55042  97.3717 253.5616 0004720 224.8277 135.2599 15.59168586138892
FLOCK 4Y-11,1 55043U 23001AL  25180.17204321  .00023053  00000+0  34356-3 0  9995,2 55043  97.3722 251.8940 0005151 244.5636 115.5085 15.55092980138753
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25180.55533468  .00005827  00000+0  23025-3 0  9996,2 55045  97.3742 243.5789 0006618 250.0417 110.0108 15.25865269138430
LYNK TOWER 3,1 55046U 23001AP  25180.11867335  .00005608  00000+0  21230-3 0  9995,2 55046  97.3720 238.3785 0008013 300.8464  59.1986 15.27302411137862
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25180.57826906  .00006835  00000+0  25178-3 0  9993,2 55047  97.3469 242.7280 0008407 206.0711 154.0106 15.28118059138494
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25180.60970706  .00005672  00000+0  21662-3 0  9998,2 55048  97.2391 238.0732 0004671 282.6758  77.3959 15.27007650138461
ICEYE-X21,1 55049U 23001AS  25180.53914420  .00017812  00000+0  40214-3 0  9995,2 55049  97.3741 247.1077 0014398 258.7876 101.1753 15.43157675138477
ION SCV-008,1 55051U 23001AU  25180.52444946  .00003758  00000+0  16308-3 0  9999,2 55051  97.5845 267.2961 0017423 166.6387 193.5314 15.22843075137568
EOSSAT-1,1 55053U 23001AW  25180.60953506  .00003806  00000+0  14336-3 0  9990,2 55053  97.3741 239.6125 0008810 296.1972  63.8361 15.27669308137984
SKYKRAFT-1A,1 55054U 23001AX  25180.12505616  .00002691  00000+0  11122-3 0  9994,2 55054  97.3732 237.9427 0009200 304.1959  55.8406 15.24825628137842
VIGORIDE-5,1 55056U 23001AZ  25180.44858593  .00013814  00000+0  38878-3 0  9992,2 55056  97.3707 241.5390 0007642 270.7178  89.3191 15.36560058138115
SKYKRAFT-1B,1 55058U 23001BB  25180.16196733  .00032573  00000+0  46837-3 0  9991,2 55058  97.3648 249.8231 0005012 239.8071 120.2688 15.56003877138640
ION SCV-007,1 55060U 23001BD  25180.18208204  .00000301  00000+0  49808-4 0  9999,2 55060  97.9492 244.2972 0013296  41.0504 319.1704 14.77056382134133
SKYKRAFT-1C,1 55061U 23001BE  25180.18285967  .00002051  00000+0  92741-4 0  9999,2 55061  97.3716 236.2065 0009861 315.4941  44.5503 15.22015054137734
ICEYE-X27,1 55062U 23001BF  25180.14402587  .00039335  00000+0  57028-3 0  9998,2 55062  97.3674 247.6205 0001237 280.7426  79.3689 15.55754972138479
FLOCK 4Y-20,1 55063U 23001BG  25180.16391418  .00026270  00000+0  34135-3 0  9999,2 55063  97.3716 253.9459 0005444 243.6141 116.4556 15.58770058138881
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25180.53668943  .00021026  00000+0  37115-3 0  9996,2 55064  97.2315 242.2397 0005643 206.5296 153.5668 15.50381922139166
FLOCK 4Y-12,1 55065U 23001BJ  25180.46172733  .00023059  00000+0  29765-3 0  9996,2 55065  97.3674 254.3719 0004896 232.4161 127.6651 15.58974206138946
FLOCK 4Y-15,1 55068U 23001BM  25180.44742678  .00026241  00000+0  32372-3 0  9992,2 55068  97.3602 253.8281 0006254 224.1007 135.9751 15.60139586138967
FLOCK 4Y-26,1 55070U 23001BP  25180.17921170  .00252884  00000+0  13258-2 0  9996,2 55070  97.3674 255.5376 0009813 221.6714 138.3807 15.80036770139002
FLOCK 4Y-2,1 55074U 23001BT  25180.16215068  .00025844  00000+0  32764-3 0  9999,2 55074  97.3657 253.9251 0005840 236.7946 123.2751 15.59425242138902
YAM-5,1 55076U 23001BV  25180.16402671  .00005295  00000+0  18535-3 0  9997,2 55076  97.3707 239.9789 0009009 295.7871  64.2439 15.29903393137982
FLOCK 4Y-21,1 55077U 23001BW  25180.18062061  .00028430  00000+0  35540-3 0  9996,2 55077  97.3679 254.1706 0005992 228.5700 131.5042 15.59777350138918
FLOCK 4Y-13,1 55079U 23001BY  25180.18945830  .00151937  00000+0  11447-2 0  9990,2 55079  97.3609 254.7139 0009218 224.6185 135.4338 15.72001184138964
OBJECT CA,1 55081U 23001CA  25180.48259800  .00032248  00000+0  46539-3 0  9995,2 55081  97.3667 250.6259 0006330 242.5770 117.4841 15.55898220138707
FLOCK 4Y-34,1 55082U 23001CB  25180.20824285  .00184629  00000+0  11825-2 0  9991,2 55082  97.3609 254.8479 0009498 220.1966 139.8598 15.75707009138984
GAMA-ALPHA,1 55084U 23001CD  25180.17415918  .00025155  00000+0  41247-3 0  9998,2 55084  97.3714 249.2997 0006072 241.8764 118.1875 15.52424119138618
KSF3-D,1 55085U 23001CE  25180.57070991  .00056318  00000+0  69037-3 0  9993,2 55085  97.3672 252.3848 0004854 225.5847 134.5013 15.60162007138855
KSF3-A,1 55086U 23001CF  25180.58454047  .00015166  00000+0  25973-3 0  9990,2 55086  97.3725 252.0471 0004610 225.1100 134.9778 15.51316905138807
HUYGENS,1 55093U 23001CN  25180.56568430  .00004258  00000+0  13828-3 0  9994,2 55093  97.3732 243.2551 0009534 267.0462  92.9689 15.32445640138239
KUWAITSAT-1,1 55103U 23001CY  25180.16351256  .00006572  00000+0  19693-3 0  9995,2 55103  97.3734 243.5822 0009484 271.7648  88.2509 15.34802402138200
SHARJAHSAT-1,1 55104U 23001CZ  25180.55316521  .00006624  00000+0  19695-3 0  9995,2 55104  97.3693 242.1410 0006087 302.5863  57.4792 15.35071167138165
AAC-AIS-SAT1,1 55107U 23001DC  25180.52128958  .00002482  00000+0  27902-3 0  9998,2 55107  97.9566 250.9135 0010005   9.0128 351.1266 14.87610626125770
ASTROCAST-0402,1 55109U 23001DE  25180.53624697  .00003872  00000+0  17514-3 0  9994,2 55109  97.5751 265.1464 0006769  54.2257 305.9607 15.21515164 90793
ASTROCAST-0401,1 55110U 23001DF  25180.22332274  .00003629  00000+0  16448-3 0  9994,2 55110  97.5750 264.8405 0009344  16.1461 344.0071 15.21473084137426
ASTROCAST-0403,1 55111U 23001DG  25180.50860653  .00003830  00000+0  17298-3 0  9991,2 55111  97.5802 265.3751 0007801 128.7392 231.4542 15.21565137 90784
ASTROCAST-0404,1 55112U 23001DH  25180.19330786  .00003681  00000+0  16636-3 0  9995,2 55112  97.5832 265.4219 0008739 146.1903 213.9891 15.21560709 90749
