Satellite Name,TLE Line 1,TLE Line 2
FLOCK 4Y-33,1 55042U 23001AK  25232.18722035  .00241099  00000+0  18273-2 0  9991,2 55042  97.3644 307.8551 0001819 234.8113 125.2980 15.71647310147027
FLOCK 4Y-11,1 55043U 23001AL  25232.16820361  .00124396  00000+0  14978-2 0  9999,2 55043  97.3674 305.6106 0004170  74.0936 286.0780 15.60390445146848
NUSAT-34 (AMELIA EARHA*),1 55045U 23001AN  25232.28133796  .00011048  00000+0  42090-3 0  9999,2 55045  97.3709 294.6250 0009384  79.2239 281.0055 15.26844488146327
LYNK TOWER 3,1 55046U 23001AP  25231.66757261  .00008119  00000+0  29826-3 0  9997,2 55046  97.3689 289.3427 0011126 112.9298 247.3117 15.28125045145730
NUSAT-33 (ALBANIA-2),1 55047U 23001AQ  25232.23909743  .00013299  00000+0  49209-3 0  9998,2 55047  97.3456 293.6745 0009247  46.2171 313.9832 15.27764938146389
NUSAT-35 (WILLIAMINA),1 55048U 23001AR  25232.29748590  .00011780  00000+0  43372-3 0  9994,2 55048  97.2359 288.2394 0008022 100.2501 259.9643 15.27964497146357
ICEYE-X21,1 55049U 23001AS  25232.25433329  .00016552  00000+0  35020-3 0  9995,2 55049  97.3704 299.5316 0016173  77.8463 282.4596 15.45068387146456
ION SCV-008,1 55051U 23001AU  25232.22798978  .00005498  00000+0  23338-3 0  9995,2 55051  97.5827 319.5115 0016327 355.7398   4.3697 15.23396389145435
EOSSAT-1,1 55053U 23001AW  25231.69099330  .00006094  00000+0  22349-3 0  9997,2 55053  97.3706 290.1480 0012109 109.9186 250.3359 15.28276386145783
SKYKRAFT-1A,1 55054U 23001AX  25232.22340783  .00004700  00000+0  18946-3 0  9999,2 55054  97.3697 289.2482 0012236 113.5438 246.7086 15.25245405145787
VIGORIDE-5,1 55056U 23001AZ  25232.19266558  .00012579  00000+0  33492-3 0  9990,2 55056  97.3675 293.4480 0010130  89.4731 270.7675 15.38283361146068
SKYKRAFT-1B,1 55058U 23001BB  25232.17550775  .00066903  00000+0  79097-3 0  9998,2 55058  97.3606 303.6195 0004995  80.1916 279.9906 15.61069066146738
ION SCV-007,1 55060U 23001BD  25232.20805584  .00000409  00000+0  65107-4 0  9993,2 55060  97.9448 295.5496 0011492 223.2221 136.8088 14.77106538141811
SKYKRAFT-1C,1 55061U 23001BE  25232.24745927  .00003285  00000+0  14525-3 0  9994,2 55061  97.3679 287.2436 0012618 122.7689 237.4765 15.22328128145654
ICEYE-X27,1 55062U 23001BF  25231.76409185  .00070164  00000+0  80234-3 0  9994,2 55062  97.3627 301.0467 0004747 140.0506 220.1101 15.61926348146512
FLOCK 4Y-20,1 55063U 23001BG  25232.20413747  .00328559  00000+0  18686-2 0  9999,2 55063  97.3639 308.3675 0006456 242.3970 117.6641 15.78059232147020
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25232.24556440  .00043108  00000+0  66807-3 0  9995,2 55064  97.2263 294.2617 0005199  49.6714 310.4994 15.53890479147189
FLOCK 4Y-12,1 55065U 23001BJ  25232.16575341  .00229420  00000+0  17573-2 0  9996,2 55065  97.3604 308.2954 0001491 202.6725 157.4472 15.71427979147017
FLOCK 4Y-15,1 55068U 23001BM  25231.76770153  .00241115  00000+0  16207-2 0  9990,2 55068  97.3547 307.4584 0001049 187.9571 172.1677 15.74483109146996
FLOCK 4Y-2,1 55074U 23001BT  25232.17968528  .00231628  00000+0  17536-2 0  9992,2 55074  97.3586 308.1814 0000627 198.9436 161.1804 15.71700987147032
YAM-5,1 55076U 23001BV  25231.69105404  .00008051  00000+0  27322-3 0  9993,2 55076  97.3673 291.1135 0012159 109.0259 251.2300 15.30709529145864
FLOCK 4Y-21,1 55077U 23001BW  25232.16856896  .00261796  00000+0  18448-2 0  9990,2 55077  97.3604 308.4831 0001209 246.7930 113.3207 15.73317420147041
OBJECT CA,1 55081U 23001CA  25232.24466575  .00064770  00000+0  77347-3 0  9992,2 55081  97.3622 304.1622 0006325  76.7881 283.4082 15.60806103146762
GAMA-ALPHA,1 55084U 23001CD  25232.19362829  .00050767  00000+0  71592-3 0  9993,2 55084  97.3667 302.8227 0007105  75.2157 284.9884 15.56426199146693
KSF3-D,1 55085U 23001CE  25232.31196409  .00147624  00000+0  12032-2 0  9999,2 55085  97.3613 306.4118 0001652 115.0311 245.1123 15.70174798146944
KSF3-A,1 55086U 23001CF  25232.25775345  .00034552  00000+0  50167-3 0  9992,2 55086  97.3693 305.1334 0003692  56.9852 303.1757 15.55734148146827
HUYGENS,1 55093U 23001CN  25232.26977903  .00008692  00000+0  27281-3 0  9992,2 55093  97.3698 294.7758 0012751  86.9290 273.3411 15.33189078146151
KUWAITSAT-1,1 55103U 23001CY  25231.71840495  .00012020  00000+0  34593-3 0  9992,2 55103  97.3701 295.1519 0012545  90.2240 270.0442 15.35844085146114
SHARJAHSAT-1,1 55104U 23001CZ  25232.22844498  .00013601  00000+0  38747-3 0  9998,2 55104  97.3660 293.8262 0009182 111.4427 248.7797 15.36169020146097
AAC-AIS-SAT1,1 55107U 23001DC  25232.23956271  .00004396  00000+0  48410-3 0  9994,2 55107  97.9537 302.7807 0010320 183.2515 176.8635 14.88037937133461
ASTROCAST-0402,1 55109U 23001DE  25231.75840362  .00006314  00000+0  27882-3 0  9997,2 55109  97.5732 316.7091 0004883 204.4653 155.6351 15.22096135 98589
ASTROCAST-0401,1 55110U 23001DF  25232.23552031  .00007624  00000+0  33551-3 0  9991,2 55110  97.5731 317.1943 0009344 175.7959 184.3357 15.22111217145337
ASTROCAST-0403,1 55111U 23001DG  25231.79518345  .00005131  00000+0  22707-3 0  9994,2 55111  97.5784 317.0395 0005104 328.1497  31.9430 15.22113310 98586
ASTROCAST-0404,1 55112U 23001DH  25231.80902921  .00005029  00000+0  22266-3 0  9990,2 55112  97.5813 317.4370 0006851 347.1318  12.9742 15.22101245 98590
