Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1C,1 55061U 23001BE  25298.16228395  .00005518  00000+0  23741-3 0  9993,2 55061  97.3558 351.8249 0009375 252.0654 107.9561 15.22996269155681
ICEYE-X27,1 55062U 23001BF  25298.14319628  .00382297  00000+0  15217-2 0  9992,2 55062  97.3476  10.9113 0004090 224.2698 135.8246 15.85688341156939
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25298.14818295  .00098182  00000+0  10558-2 0  9998,2 55064  97.2113   1.0462 0005086 147.7433 212.4138 15.63411418157442
YAM-5,1 55076U 23001BV  25298.13826042  .00013599  00000+0  43506-3 0  9998,2 55076  97.3554 357.0984 0008981 226.3595 133.6903 15.32496239156036
OBJECT CA,1 55081U 23001CA  25297.99687154  .00133521  00000+0  96109-3 0  9991,2 55081  97.3489  12.8736 0004743 181.3430 178.7822 15.73175717157053
GAMA-ALPHA,1 55084U 23001CD  25298.15785837  .00112055  00000+0  10400-2 0  9998,2 55084  97.3540  11.2831 0005687 178.4801 181.6478 15.67079817156988
KSF3-A,1 55086U 23001CF  25298.17713495  .00200175  00000+0  15984-2 0  9996,2 55086  97.3558  13.5261 0000771 209.9369 150.1849 15.70513844157104
HUYGENS,1 55093U 23001CN  25298.22063755  .00011767  00000+0  35036-3 0  9995,2 55093  97.3582   0.5311 0010352 199.9982 160.0856 15.34806436156262
KUWAITSAT-1,1 55103U 23001CY  25298.11983632  .00023751  00000+0  62232-3 0  9994,2 55103  97.3581   1.6760 0010004 201.0578 159.0257 15.38640084156311
SHARJAHSAT-1,1 55104U 23001CZ  25298.16198115  .00022770  00000+0  59206-3 0  9991,2 55104  97.3535 359.8718 0006198 225.8831 134.1905 15.38916065156226
AAC-AIS-SAT1,1 55107U 23001DC  25298.18511837  .00007041  00000+0  75245-3 0  9991,2 55107  97.9446   8.9276 0009261 339.6585  20.4262 14.89055241143270
ASTROCAST-0402,1 55109U 23001DE  25298.19429855  .00013929  00000+0  58557-3 0  9991,2 55109  97.5692  23.6473 0004925   5.6087 354.5204 15.23520873108694
ASTROCAST-0401,1 55110U 23001DF  25298.14356463  .00010392  00000+0  43741-3 0  9992,2 55110  97.5682  23.5983 0007742 319.7114  40.3548 15.23541018155361
ASTROCAST-0403,1 55111U 23001DG  25297.76502118  .00018383  00000+0  76296-3 0  9999,2 55111  97.5743  23.5662 0007070  90.4365 269.7682 15.23881357108625
ASTROCAST-0404,1 55112U 23001DH  25298.17957742  .00009533  00000+0  40183-3 0  9996,2 55112  97.5772  24.3795 0008706 103.3036 256.9172 15.23510113108698
