Satellite Name,TLE Line 1,TLE Line 2
SKYKRAFT-1C,1 55061U 23001BE  25340.79644124  .00006180  00000+0  26154-3 0  9999,2 55061  97.3495  33.5796 0012492 103.0343 257.2290 15.23472156162171
NUSAT-32 (ALBANIA-1),1 55064U 23001BH  25340.88706709  .00200791  00000+0  13217-2 0  9999,2 55064  97.2011  44.9854 0002774 340.3538  19.7620 15.75082527164145
YAM-5,1 55076U 23001BV  25340.69258329  .00017792  00000+0  54464-3 0  9998,2 55076  97.3493  39.4075 0011379  82.3971 277.8564 15.33820124162556
OBJECT CA,1 55081U 23001CA  25340.90756005  .00387307  59289-4  11728-2 0  9997,2 55081  97.3383  58.6569 0001234 358.1233   2.0036 15.92105673163839
GAMA-ALPHA,1 55084U 23001CD  25340.71256609  .00272852  00000+0  13779-2 0  9992,2 55084  97.3502  56.2033 0002505 349.1237  10.9976 15.80866144163678
KSF3-A,1 55086U 23001CF  25340.92297096  .01673241  22260-2  16735-2 0  9990,2 55086  97.3321  59.4171 0007535 313.4934  46.5723 16.11665390163875
HUYGENS,1 55093U 23001CN  25340.90830028  .00015063  00000+0  43093-3 0  9998,2 55093  97.3525  43.1352 0011713  60.8886 299.3529 15.35987146162818
KUWAITSAT-1,1 55103U 23001CY  25340.75382538  .00029549  00000+0  72101-3 0  9997,2 55103  97.3525  44.5041 0011076  59.5920 300.6420 15.40762082162874
SHARJAHSAT-1,1 55104U 23001CZ  25340.91728869  .00027360  00000+0  66173-3 0  9998,2 55104  97.3472  42.8134 0008217  83.0309 277.1872 15.41073329162808
AAC-AIS-SAT1,1 55107U 23001DC  25340.84524997  .00009291  00000+0  97246-3 0  9997,2 55107  97.9409  51.7457 0009663 187.6074 172.4998 14.89803040149623
ASTROCAST-0402,1 55109U 23001DE  25340.93631088  .00015998  00000+0  65021-3 0  9996,2 55109  97.5675  66.7858 0005252 183.2590 176.8614 15.24628661115206
ASTROCAST-0401,1 55110U 23001DF  25340.88729436  .00011319  00000+0  46294-3 0  9991,2 55110  97.5665  66.7282 0009245 155.6731 204.4945 15.24474216161878
ASTROCAST-0403,1 55111U 23001DG  25340.81827338  .00016829  00000+0  66816-3 0  9998,2 55111  97.5721  67.0859 0004467 300.5058  59.5738 15.25406842115183
ASTROCAST-0404,1 55112U 23001DH  25340.79273792  .00012869  00000+0  52462-3 0  9997,2 55112  97.5761  67.4285 0006419 324.2036  35.8770 15.24572609115180
