Satellite Name,TLE Line 1,TLE Line 2
GAMA-ALPHA,1 55084U 23001CD  25244.91864453  .00083049  00000+0  11084-2 0  9994,2 55084  97.3634 315.9595 0005424  27.0853 333.0685 15.57795718148672
KSF3-D,1 55085U 23001CE  25245.23376238  .00307267  00000+0  20452-2 0  9990,2 55085  97.3569 320.0438 0001625 286.0050  74.1035 15.74526015148974
KSF3-A,1 55086U 23001CF  25245.24667025  .00074018  00000+0  10252-2 0  9991,2 55086  97.3666 318.5319 0001960  14.8087 345.3226 15.56845124148848
HUYGENS,1 55093U 23001CN  25245.25674762  .00020008  00000+0  61892-3 0  9993,2 55093  97.3674 307.7192 0011818  45.7246 314.4964 15.33456976148144
KUWAITSAT-1,1 55103U 23001CY  25244.68236597  .00022351  00000+0  63232-3 0  9994,2 55103  97.3676 308.1265 0011697  48.3374 311.8869 15.36253690148102
SHARJAHSAT-1,1 55104U 23001CZ  25245.12460510  .00027602  00000+0  77280-3 0  9991,2 55104  97.3635 306.7321 0008742  72.7087 287.5114 15.36566920148075
AAC-AIS-SAT1,1 55107U 23001DC  25245.28431895  .00013313  00000+0  14457-2 0  9995,2 55107  97.9516 315.8630 0011197 143.0523 217.1466 14.88201690135409
ASTROCAST-0402,1 55109U 23001DE  25244.97148935  .00012952  00000+0  56434-3 0  9992,2 55109  97.5719 330.0141 0006080 161.0842 199.0621 15.22316576100599
ASTROCAST-0401,1 55110U 23001DF  25244.98828447  .00015592  00000+0  67724-3 0  9995,2 55110  97.5712 330.0352 0010045 134.9448 225.2605 15.22350432147274
ASTROCAST-0403,1 55111U 23001DG  25244.81091399  .00012533  00000+0  54592-3 0  9997,2 55111  97.5769 330.1551 0004812 270.5098  89.5586 15.22341816100568
ASTROCAST-0404,1 55112U 23001DH  25244.69359285  .00008600  00000+0  37659-3 0  9990,2 55112  97.5799 330.4248 0006055 294.0871  65.9731 15.22262676100554
